Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:18:49 UTC 2014,49.7911,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:54 UTC 2014,49.7911,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:18:59 UTC 2014,49.831,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:19:04 UTC 2014,49.6368,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:19:10 UTC 2014,49.8343,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:19:15 UTC 2014,49.4794,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:19:20 UTC 2014,51.7356,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:28 UTC 2014,54.0877,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:37 UTC 2014,48.1555,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:46 UTC 2014,48.4259,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:54 UTC 2014,46.7998,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:02 UTC 2014,50.3206,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:11 UTC 2014,51.9828,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:19 UTC 2014,51.6973,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:27 UTC 2014,51.403,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:36 UTC 2014,52.9425,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:44 UTC 2014,53.1223,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:52 UTC 2014,53.7171,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:01 UTC 2014,52.7445,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:10 UTC 2014,54.5381,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:18 UTC 2014,54.235,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:27 UTC 2014,54.0965,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:35 UTC 2014,49.2165,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:43 UTC 2014,50.5508,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:51 UTC 2014,51.9115,1.08,9.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:22:00 UTC 2014,51.5116,1.08,9.0,AppServer_scaleIn,
Fri Feb 21 11:22:05 UTC 2014,54.2627,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:11 UTC 2014,51.4172,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:17 UTC 2014,51.4172,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:22 UTC 2014,49.6473,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:28 UTC 2014,48.0011,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:33 UTC 2014,48.0011,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:38 UTC 2014,47.7394,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:44 UTC 2014,49.981,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:49 UTC 2014,52.4574,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:22:55 UTC 2014,52.4574,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:00 UTC 2014,53.4897,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:06 UTC 2014,51.0207,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:11 UTC 2014,50.0546,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:16 UTC 2014,50.0546,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:22 UTC 2014,52.1814,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:27 UTC 2014,49.2992,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:33 UTC 2014,49.179,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:38 UTC 2014,49.179,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:44 UTC 2014,51.9081,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:49 UTC 2014,53.1892,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:23:55 UTC 2014,53.1892,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:00 UTC 2014,52.0393,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:06 UTC 2014,51.0263,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:11 UTC 2014,50.9619,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:17 UTC 2014,50.9619,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:22 UTC 2014,52.4479,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:28 UTC 2014,52.7173,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:33 UTC 2014,52.7367,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:38 UTC 2014,52.7366,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:44 UTC 2014,52.3184,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:49 UTC 2014,52.3184,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:24:54 UTC 2014,47.3578,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:00 UTC 2014,47.3578,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:05 UTC 2014,47.9918,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:11 UTC 2014,49.6895,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:16 UTC 2014,49.6895,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:21 UTC 2014,53.6207,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:27 UTC 2014,52.5314,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:32 UTC 2014,52.5314,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:37 UTC 2014,52.2021,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:43 UTC 2014,51.556,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:48 UTC 2014,51.7559,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:53 UTC 2014,51.7559,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:25:59 UTC 2014,50.3592,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:04 UTC 2014,49.3682,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:09 UTC 2014,48.9759,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:15 UTC 2014,48.697,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:20 UTC 2014,52.5771,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:25 UTC 2014,52.5771,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:31 UTC 2014,50.1526,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:36 UTC 2014,50.0926,0.96,8.0,AppServer_scaleIn,
Fri Feb 21 11:26:41 UTC 2014,50.5332,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:26:50 UTC 2014,50.859,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:26:58 UTC 2014,52.2175,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:07 UTC 2014,52.3742,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:15 UTC 2014,52.2528,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:23 UTC 2014,52.9069,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:32 UTC 2014,48.5906,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:40 UTC 2014,46.7671,0.96,8.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:48 UTC 2014,52.9773,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:27:54 UTC 2014,52.9773,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:27:59 UTC 2014,50.7535,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:05 UTC 2014,50.6001,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:10 UTC 2014,50.6001,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:16 UTC 2014,51.8219,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:21 UTC 2014,51.196,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:27 UTC 2014,51.196,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:32 UTC 2014,50.4389,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:38 UTC 2014,48.9043,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:43 UTC 2014,48.0675,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:48 UTC 2014,48.0675,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:53 UTC 2014,50.3316,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:28:59 UTC 2014,52.3,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:29:04 UTC 2014,48.278,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:13 UTC 2014,48.0688,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:21 UTC 2014,52.9457,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:29 UTC 2014,49.9452,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:38 UTC 2014,49.5441,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:46 UTC 2014,50.8007,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:54 UTC 2014,50.5144,1.08,9.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:30:02 UTC 2014,56.595,1.08,9.0,AppServer_scaleOut,
Fri Feb 21 11:30:09 UTC 2014,47.8728,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:14 UTC 2014,47.7251,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:19 UTC 2014,47.7251,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:25 UTC 2014,50.2321,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:30 UTC 2014,49.4995,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:35 UTC 2014,49.4995,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:41 UTC 2014,49.4384,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:46 UTC 2014,50.7656,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:51 UTC 2014,49.7117,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:30:56 UTC 2014,49.7117,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:02 UTC 2014,46.4158,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:07 UTC 2014,46.4158,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:13 UTC 2014,52.2032,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:18 UTC 2014,52.2032,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:23 UTC 2014,47.9033,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:29 UTC 2014,47.9033,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:34 UTC 2014,56.4157,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:40 UTC 2014,51.8199,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:45 UTC 2014,51.8199,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:50 UTC 2014,51.3357,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:31:56 UTC 2014,51.3357,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:01 UTC 2014,54.9377,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:06 UTC 2014,54.9377,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:12 UTC 2014,45.3713,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:17 UTC 2014,48.1789,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:22 UTC 2014,48.1789,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:28 UTC 2014,22.3722,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:33 UTC 2014,21.3507,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:38 UTC 2014,21.3507,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:44 UTC 2014,19.6003,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:49 UTC 2014,19.6003,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:32:54 UTC 2014,46.2145,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:00 UTC 2014,46.2145,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:05 UTC 2014,46.5644,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:10 UTC 2014,46.5644,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:16 UTC 2014,42.638,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:21 UTC 2014,43.5818,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:27 UTC 2014,43.5818,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:32 UTC 2014,49.3292,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:37 UTC 2014,49.1378,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:43 UTC 2014,49.593,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:48 UTC 2014,49.593,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:54 UTC 2014,49.4656,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:33:59 UTC 2014,49.4656,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:05 UTC 2014,49.81,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:10 UTC 2014,49.81,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:15 UTC 2014,51.9596,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:20 UTC 2014,51.9596,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:26 UTC 2014,47.655,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:31 UTC 2014,47.655,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:37 UTC 2014,50.7104,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:42 UTC 2014,50.7104,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:47 UTC 2014,51.5351,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:53 UTC 2014,51.5351,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:34:58 UTC 2014,49.2779,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:04 UTC 2014,45.6804,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:09 UTC 2014,45.6804,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:14 UTC 2014,46.4902,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:20 UTC 2014,46.4902,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:25 UTC 2014,47.6843,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:31 UTC 2014,47.3575,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:36 UTC 2014,47.3575,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:41 UTC 2014,48.4459,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:47 UTC 2014,48.4459,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:52 UTC 2014,48.9983,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:35:57 UTC 2014,48.9983,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:03 UTC 2014,46.9075,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:08 UTC 2014,46.9075,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:14 UTC 2014,49.1933,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:19 UTC 2014,49.1933,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:24 UTC 2014,51.513,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:30 UTC 2014,51.513,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:35 UTC 2014,52.8565,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:40 UTC 2014,51.2981,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:46 UTC 2014,51.2981,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:51 UTC 2014,48.6639,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:36:57 UTC 2014,48.6639,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:37:02 UTC 2014,47.8479,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:11 UTC 2014,50.8604,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:19 UTC 2014,48.8307,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:27 UTC 2014,39.9798,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:36 UTC 2014,47.2116,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:44 UTC 2014,47.2506,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:53 UTC 2014,47.6109,1.2,10.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:38:01 UTC 2014,47.7437,1.2,10.0,AppServer_scaleOut,
Fri Feb 21 11:38:07 UTC 2014,48.1993,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:13 UTC 2014,49.4095,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:18 UTC 2014,48.2556,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:23 UTC 2014,48.3662,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:28 UTC 2014,48.3001,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:33 UTC 2014,49.2913,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:38 UTC 2014,49.2203,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:44 UTC 2014,49.2203,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:50 UTC 2014,45.2057,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:38:55 UTC 2014,45.2057,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:01 UTC 2014,45.2057,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:06 UTC 2014,45.6789,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:11 UTC 2014,44.3586,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:17 UTC 2014,45.8008,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:22 UTC 2014,49.5545,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:28 UTC 2014,49.5545,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:33 UTC 2014,57.0921,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:39 UTC 2014,54.1986,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:44 UTC 2014,54.1986,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:49 UTC 2014,49.1235,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:39:54 UTC 2014,49.1235,1.32,11.0,AppServer_scaleOut,
Fri Feb 21 11:40:00 UTC 2014,50.1925,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:08 UTC 2014,50.729,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:16 UTC 2014,54.1253,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:25 UTC 2014,52.578,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:33 UTC 2014,53.5136,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:41 UTC 2014,54.1285,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:50 UTC 2014,53.386,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:58 UTC 2014,53.855,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:07 UTC 2014,52.8736,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:15 UTC 2014,50.0105,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:23 UTC 2014,49.7526,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:32 UTC 2014,46.9681,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:40 UTC 2014,40.6548,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:49 UTC 2014,42.4563,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:57 UTC 2014,47.3122,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:05 UTC 2014,52.6504,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:13 UTC 2014,52.1926,1.32,11.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:21 UTC 2014,52.527,1.32,11.0,AppServer_scaleIn,
Fri Feb 21 11:42:28 UTC 2014,48.402,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:42:34 UTC 2014,44.183,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:42:39 UTC 2014,44.183,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:42:44 UTC 2014,45.4683,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:42:50 UTC 2014,43.6586,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:42:55 UTC 2014,43.6586,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:01 UTC 2014,43.6586,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:07 UTC 2014,44.6521,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:12 UTC 2014,47.9692,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:17 UTC 2014,47.9692,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:23 UTC 2014,49.0376,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:28 UTC 2014,49.0376,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:33 UTC 2014,45.2675,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:39 UTC 2014,45.2675,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:44 UTC 2014,45.2675,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:50 UTC 2014,45.2914,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:43:55 UTC 2014,45.2914,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:00 UTC 2014,44.8654,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:06 UTC 2014,44.8654,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:11 UTC 2014,49.0478,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:17 UTC 2014,49.0478,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:22 UTC 2014,49.0478,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:28 UTC 2014,42.6859,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:33 UTC 2014,42.6859,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:39 UTC 2014,44.9305,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:44 UTC 2014,44.9305,1.2,10.0,AppServer_scaleIn,
Fri Feb 21 11:44:50 UTC 2014,47.8526,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:44:58 UTC 2014,45.5168,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:07 UTC 2014,48.2362,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:15 UTC 2014,48.9489,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:23 UTC 2014,41.3463,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:31 UTC 2014,47.2655,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:41 UTC 2014,49.8355,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:49 UTC 2014,50.759,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:58 UTC 2014,50.7652,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:06 UTC 2014,46.5062,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:14 UTC 2014,45.2075,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:23 UTC 2014,45.5354,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:31 UTC 2014,49.034,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:39 UTC 2014,48.9881,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:47 UTC 2014,50.4969,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:55 UTC 2014,51.8549,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:03 UTC 2014,52.4,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:12 UTC 2014,52.4977,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:20 UTC 2014,53.4604,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:29 UTC 2014,52.8824,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:37 UTC 2014,49.6914,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:45 UTC 2014,41.1247,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:53 UTC 2014,40.3053,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:02 UTC 2014,45.1113,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:10 UTC 2014,41.5639,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:19 UTC 2014,41.3373,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:27 UTC 2014,45.1346,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:35 UTC 2014,45.1346,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:44 UTC 2014,47.1651,1.2,10.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:53 UTC 2014,46.0882,1.2,10.0,CassandraNode_scaleIn,CassandraNode
