Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 15:13:08 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:14 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:20 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:26 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:32 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:38 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:44 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:50 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:13:58 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:04 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:11 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:18 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:24 UTC 2014,10.1929,47.9628,0.24,0.9706,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:30 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:36 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:44 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:50 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:14:56 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:01 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:07 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:14 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:20 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:26 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,AppServer_scaleIn,
Fri Feb 21 15:15:32 UTC 2014,10.3144,48.4032,0.24,0.8065,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:15:45 UTC 2014,10.3144,48.4032,0.24,0.7667,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:15:55 UTC 2014,10.327,49.0014,0.24,0.7667,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:16:06 UTC 2014,10.327,49.0014,0.24,0.9333,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:16:17 UTC 2014,10.2962,41.3501,0.24,0.9333,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:16:28 UTC 2014,10.2962,41.3501,0.24,0.9333,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:16:34 UTC 2014,10.2962,41.3501,0.24,0.9333,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:16:43 UTC 2014,10.2962,41.3501,0.24,0.9333,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:16:49 UTC 2014,10.2962,41.3501,0.24,0.9333,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:16:56 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:02 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:08 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:16 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:24 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:30 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:36 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:44 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:50 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:17:56 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:18:03 UTC 2014,10.291,27.3359,0.24,0.871,2.0,CassandraNode_scaleOut,
Fri Feb 21 15:18:11 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:18:22 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,
Fri Feb 21 15:18:30 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,
Fri Feb 21 15:18:36 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,
Fri Feb 21 15:18:43 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,
Fri Feb 21 15:18:50 UTC 2014,10.291,27.3359,0.24,0.871,2.0,AppServer_scaleIn,
Fri Feb 21 15:18:56 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:04 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:10 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:18 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:24 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:30 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:38 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:46 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:19:54 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:02 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:08 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:16 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:26 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:31 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:40 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:48 UTC 2014,10.2937,31.9327,0.24,0.8333,2.0,AppServer_scaleIn,
Fri Feb 21 15:20:57 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:06 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:14 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:20 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:26 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:32 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:38 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:46 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:53 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:21:59 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:08 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:13 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:20 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:27 UTC 2014,10.2937,43.9931,0.24,0.6452,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:34 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:42 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:48 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:54 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:22:59 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:05 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:13 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:22 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:31 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:39 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:45 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:51 UTC 2014,10.2933,40.08,0.24,0.8667,2.0,AppServer_scaleIn,
Fri Feb 21 15:23:57 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:03 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:11 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:18 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:26 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:32 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:38 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:47 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:24:53 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:25:03 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:25:11 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:25:20 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleIn,
Fri Feb 21 15:25:26 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 15:25:38 UTC 2014,10.2853,19.6362,0.24,0.6667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 15:25:50 UTC 2014,10.2783,8.0995,0.24,0.8667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 15:26:02 UTC 2014,10.2783,8.0995,0.24,0.8667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 15:26:14 UTC 2014,10.2783,8.0995,0.24,0.8667,2.0,AppServer_scaleOut,AppServer
Fri Feb 21 15:26:25 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:26:32 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:26:37 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:26:45 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:26:54 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:02 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:08 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:15 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:22 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:27 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:36 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:44 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:27:52 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:02 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:09 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:19 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:28 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:38 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:45 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:51 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:28:58 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:29:07 UTC 2014,10.2775,8.6366,0.36,0.6333,3.0,AppServer_scaleOut,
Fri Feb 21 15:29:16 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleOut,
Fri Feb 21 15:29:24 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:29:34 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:29:45 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:29:56 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:07 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:20 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:30 UTC 2014,10.2336,4.4618,0.36,1.1667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:43 UTC 2014,10.2344,4.3861,0.36,1.2667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:30:55 UTC 2014,10.2344,4.3861,0.36,1.2667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:06 UTC 2014,10.2344,4.3861,0.36,1.2667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:17 UTC 2014,10.2344,4.3861,0.36,1.2667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:27 UTC 2014,10.2344,4.3861,0.36,1.2667,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:39 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:31:50 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:32:01 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:10 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:18 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:24 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:34 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:40 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:46 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:52 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:32:59 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:33:06 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:33:14 UTC 2014,10.2344,1.7435,0.36,0.6,3.0,AppServer_scaleIn,
Fri Feb 21 15:33:20 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:33:25 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:33:33 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:33:41 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:33:47 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:33:55 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:01 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:07 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:15 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:21 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:29 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:35 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:41 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:50 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:34:56 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:06 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:16 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:23 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:33 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:42 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:50 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:35:56 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:03 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:09 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:15 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:22 UTC 2014,10.2344,2.4071,0.24,0.5667,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:28 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:36 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:41 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:50 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:36:56 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:01 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:09 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:15 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:21 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:27 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:35 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:41 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:47 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:37:54 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:01 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:08 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:14 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:25 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:33 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:40 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:46 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:52 UTC 2014,10.2711,1.6502,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:38:59 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:06 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:11 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:17 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:23 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:31 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:37 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:44 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:50 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:39:55 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:01 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:07 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:13 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:19 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:25 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:31 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:37 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:42 UTC 2014,10.2491,2.393,0.24,0.6,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:49 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:40:55 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:00 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:07 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:14 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:20 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:26 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:32 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:38 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:44 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:51 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:41:57 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:04 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:10 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:16 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:22 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:28 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:34 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:41 UTC 2014,10.3341,1.0043,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:47 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
Fri Feb 21 15:42:52 UTC 2014,10.291,3.7295,0.24,0.6333,2.0,AppServer_scaleIn,
