Time ,memUsage ,cpuUsage ,cost ,requestThroughput ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 13:55:01 UTC 2014,9.9675,31.2148,0.48,1.8806,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:12 UTC 2014,9.9667,31.0405,0.48,1.8667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:22 UTC 2014,9.9667,32.3384,0.48,1.8667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:33 UTC 2014,9.9667,31.9401,0.48,1.8462,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:44 UTC 2014,9.9607,30.4429,0.48,1.828,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:54 UTC 2014,9.9607,33.0777,0.48,1.8817,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:05 UTC 2014,9.9607,31.1499,0.48,1.8817,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:15 UTC 2014,9.9607,30.7303,0.48,2,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:26 UTC 2014,9.9607,31.4324,0.48,1.8333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:36 UTC 2014,9.9607,31.0519,0.48,1.7333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:46 UTC 2014,9.9607,31.186,0.48,1.5839,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:57 UTC 2014,9.9607,30.3362,0.48,1.6323,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:07 UTC 2014,9.9607,34.0192,0.48,1.6323,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:20 UTC 2014,9.9667,32.3735,0.48,1.7925,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:30 UTC 2014,9.9667,29.3553,0.48,1.857,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:40 UTC 2014,9.9667,29.7834,0.48,1.8462,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:50 UTC 2014,9.9667,29.6754,0.48,1.8333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:00 UTC 2014,9.9607,32.6787,0.48,1.8333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:11 UTC 2014,9.9607,32.6527,0.48,1.8151,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:21 UTC 2014,9.9667,31.8368,0.48,1.8151,4,,
Thu Feb 20 13:58:26 UTC 2014,9.9667,31.6657,0.48,1.8151,4,,
Thu Feb 20 13:58:32 UTC 2014,9.9667,31.6657,0.48,1.8151,4,,
Thu Feb 20 13:58:37 UTC 2014,9.9667,31.1113,0.48,1.8484,4,,
Thu Feb 20 13:58:42 UTC 2014,9.9667,31.1113,0.48,1.8484,4,,
Thu Feb 20 13:58:48 UTC 2014,9.9667,31.6681,0.48,1.9,4,,
Thu Feb 20 13:58:53 UTC 2014,9.9667,31.6681,0.48,1.9,4,,
Thu Feb 20 13:58:59 UTC 2014,9.9667,31.6681,0.48,1.9,4,,
Thu Feb 20 13:59:04 UTC 2014,9.9607,33.2741,0.48,1.8667,4,,
Thu Feb 20 13:59:09 UTC 2014,9.9607,32.4935,0.48,1.7667,4,,
Thu Feb 20 13:59:15 UTC 2014,9.9607,32.4078,0.48,1.7667,4,,
Thu Feb 20 13:59:20 UTC 2014,9.9607,32.4078,0.48,1.7667,4,,
Thu Feb 20 13:59:26 UTC 2014,9.9667,27.7592,0.48,1.7667,4,,
Thu Feb 20 13:59:32 UTC 2014,9.9667,27.7592,0.48,1.7667,4,,
Thu Feb 20 13:59:38 UTC 2014,9.9667,31.4434,0.48,1.8118,4,,
Thu Feb 20 13:59:44 UTC 2014,9.9667,31.4434,0.48,1.8118,4,,
Thu Feb 20 13:59:49 UTC 2014,9.9667,28.2447,0.48,1.7785,4,,
Thu Feb 20 13:59:55 UTC 2014,9.9667,28.2447,0.48,1.7785,4,,
Thu Feb 20 14:00:00 UTC 2014,9.9607,31.7003,0.48,1.8,4,,
Thu Feb 20 14:00:05 UTC 2014,9.9607,34.5001,0.48,1.8,4,,
Thu Feb 20 14:00:11 UTC 2014,9.9607,34.5001,0.48,1.8,4,,
Thu Feb 20 14:00:16 UTC 2014,9.9607,34.5001,0.48,1.8,4,,
Thu Feb 20 14:00:22 UTC 2014,9.9607,32.9067,0.48,1.9774,4,,
Thu Feb 20 14:00:27 UTC 2014,9.9607,32.9067,0.48,1.9774,4,,
Thu Feb 20 14:00:32 UTC 2014,9.9667,34.216,0.48,1.9774,4,,
Thu Feb 20 14:00:38 UTC 2014,9.9667,34.216,0.48,1.9774,4,,
Thu Feb 20 14:00:43 UTC 2014,9.9667,33.9142,0.48,1.914,4,,
Thu Feb 20 14:00:49 UTC 2014,9.9667,33.9142,0.48,1.914,4,,
Thu Feb 20 14:00:54 UTC 2014,9.9667,33.9142,0.48,1.914,4,,
Thu Feb 20 14:01:00 UTC 2014,9.9607,33.8237,0.48,1.7957,4,,
Thu Feb 20 14:01:05 UTC 2014,9.9607,32.7758,0.48,1.7957,4,,
Thu Feb 20 14:01:10 UTC 2014,9.9607,32.7758,0.48,1.7957,4,,
Thu Feb 20 14:01:15 UTC 2014,9.9607,33.3882,0.48,1.8151,4,,
Thu Feb 20 14:01:21 UTC 2014,9.9607,32.3207,0.48,1.7828,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:31 UTC 2014,9.9667,28.1479,0.48,1.7828,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:42 UTC 2014,9.9667,31.9888,0.48,1.7312,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:52 UTC 2014,9.9667,31.0609,0.48,1.7312,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:02 UTC 2014,9.9607,32.8336,0.48,1.8484,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:13 UTC 2014,9.9607,34.4848,0.48,1.9333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:24 UTC 2014,9.9667,32.7567,0.48,1.8484,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:34 UTC 2014,9.9667,31.8718,0.48,1.8151,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:44 UTC 2014,9.9667,31.5304,0.48,1.7817,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:55 UTC 2014,9.9607,25.8103,0.48,1.8667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:05 UTC 2014,9.9607,33.6239,0.48,1.8667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:15 UTC 2014,9.9607,32.8216,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:26 UTC 2014,9.9667,29.5453,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:37 UTC 2014,9.9667,29.9239,0.48,1.8667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:47 UTC 2014,9.9667,30.2777,0.48,1.8462,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:58 UTC 2014,9.9607,32.6939,0.48,1.8258,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:09 UTC 2014,9.9607,30.7095,0.48,1.8258,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:19 UTC 2014,9.9607,30.3982,0.48,1.8462,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:30 UTC 2014,9.9667,30.3288,0.48,1.8462,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:40 UTC 2014,9.9667,31.8852,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:51 UTC 2014,9.9667,28.8817,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:01 UTC 2014,9.9607,29.8856,0.48,1.7667,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:12 UTC 2014,9.9607,29.2163,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:22 UTC 2014,9.9667,28.4966,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:33 UTC 2014,9.9667,28.798,0.48,1.9,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:43 UTC 2014,9.9667,26.6662,0.48,1.8333,4,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:54 UTC 2014,9.9607,28.4123,0.48,1.8333,4,,
Thu Feb 20 14:06:00 UTC 2014,9.9607,31.506,0.48,1.8796,4,,
Thu Feb 20 14:06:05 UTC 2014,9.9607,29.0673,0.48,1.8796,4,,
Thu Feb 20 14:06:10 UTC 2014,9.9607,29.0173,0.48,1.8796,4,,
Thu Feb 20 14:06:15 UTC 2014,9.9607,29.0173,0.48,1.8796,4,,
Thu Feb 20 14:06:21 UTC 2014,9.9607,31.2096,0.48,1.8269,4,,
Thu Feb 20 14:06:26 UTC 2014,9.9667,30.3063,0.48,1.8269,4,,
Thu Feb 20 14:06:32 UTC 2014,9.9667,26.1946,0.48,1.814,4,,
Thu Feb 20 14:06:37 UTC 2014,9.9667,26.1446,0.48,1.814,4,,
Thu Feb 20 14:06:42 UTC 2014,9.9667,27.6441,0.48,1.8667,4,,
Thu Feb 20 14:06:48 UTC 2014,9.9667,27.6441,0.48,1.8667,4,,
Thu Feb 20 14:06:54 UTC 2014,9.9607,28.2374,0.48,1.8667,4,,
Thu Feb 20 14:06:59 UTC 2014,9.9607,25.7392,0.48,1.8667,4,,
Thu Feb 20 14:07:04 UTC 2014,9.9607,29.1622,0.48,1.8667,4,,
Thu Feb 20 14:07:10 UTC 2014,9.9607,29.1622,0.48,1.8667,4,,
Thu Feb 20 14:07:15 UTC 2014,9.9607,28.8627,0.48,1.8333,4,,
Thu Feb 20 14:07:21 UTC 2014,9.9607,28.8627,0.48,1.8333,4,,
Thu Feb 20 14:07:26 UTC 2014,9.9607,30.5243,0.48,1.9,4,,
Thu Feb 20 14:07:32 UTC 2014,9.9607,31.1933,0.48,1.9129,4,,
Thu Feb 20 14:07:37 UTC 2014,9.9607,31.1932,0.48,1.8796,4,,
Thu Feb 20 14:07:43 UTC 2014,9.9607,31.1932,0.48,1.8796,4,,
Thu Feb 20 14:07:48 UTC 2014,9.9607,28.1083,0.48,1.8796,4,,
Thu Feb 20 14:07:54 UTC 2014,9.9607,28.1083,0.48,1.8796,4,,
Thu Feb 20 14:07:59 UTC 2014,9.9607,28.3897,0.48,1.8796,4,,
Thu Feb 20 14:08:05 UTC 2014,9.9607,29.2739,0.48,1.8796,4,,
Thu Feb 20 14:08:10 UTC 2014,9.9547,27.5516,0.48,1.9667,4,,
Thu Feb 20 14:08:15 UTC 2014,9.9547,27.5516,0.48,1.9667,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:26 UTC 2014,9.9607,28.0516,0.48,1.8,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:36 UTC 2014,9.9607,27.5514,0.48,1.8667,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:47 UTC 2014,9.9607,28.5115,0.48,1.8333,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:57 UTC 2014,9.9607,26.2574,0.48,1.8333,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:09:08 UTC 2014,9.9607,25.4498,0.48,1.8333,4,,
Thu Feb 20 14:09:13 UTC 2014,9.9547,25.8829,0.48,1.8667,4,,
Thu Feb 20 14:09:19 UTC 2014,9.9547,25.8829,0.48,1.8667,4,,
Thu Feb 20 14:09:24 UTC 2014,9.9607,31.6133,0.48,1.9333,4,,
Thu Feb 20 14:09:30 UTC 2014,9.9607,23.258,0.48,1.9667,4,,
Thu Feb 20 14:09:35 UTC 2014,9.9607,23.258,0.48,1.9667,4,,
Thu Feb 20 14:09:40 UTC 2014,9.9607,18.5975,0.48,1.9,4,,
Thu Feb 20 14:09:45 UTC 2014,9.9607,27.5453,0.48,1.8785,4,,
Thu Feb 20 14:09:51 UTC 2014,9.9607,27.7409,0.48,1.8785,4,,
Thu Feb 20 14:09:56 UTC 2014,9.9607,26.0134,0.48,1.8785,4,,
Thu Feb 20 14:10:01 UTC 2014,9.9607,26.0134,0.48,1.8785,4,,
Thu Feb 20 14:10:07 UTC 2014,9.9607,28.0659,0.48,1.8785,4,,
Thu Feb 20 14:10:13 UTC 2014,9.9607,28.0659,0.48,1.8785,4,,
Thu Feb 20 14:10:19 UTC 2014,9.9607,26.5095,0.48,1.9667,4,,
Thu Feb 20 14:10:24 UTC 2014,9.9607,26.5095,0.48,1.9667,4,,
Thu Feb 20 14:10:30 UTC 2014,9.9607,26.5095,0.48,1.9667,4,,
Thu Feb 20 14:10:35 UTC 2014,9.9667,32.4718,0.48,2,4,,
Thu Feb 20 14:10:41 UTC 2014,9.9607,29.8008,0.48,1.9667,4,,
Thu Feb 20 14:10:46 UTC 2014,9.9607,30.063,0.48,1.9667,4,,
Thu Feb 20 14:10:51 UTC 2014,9.9607,30.063,0.48,1.9667,4,,
Thu Feb 20 14:10:56 UTC 2014,9.9607,34.0894,0.48,1.9333,4,,
Thu Feb 20 14:11:02 UTC 2014,9.9607,34.0894,0.48,1.9333,4,,
Thu Feb 20 14:11:07 UTC 2014,9.9607,31.7792,0.48,1.8151,4,,
Thu Feb 20 14:11:13 UTC 2014,9.9607,31.7792,0.48,1.8151,4,,
Thu Feb 20 14:11:19 UTC 2014,9.9607,31.7792,0.48,1.8151,4,,
Thu Feb 20 14:11:24 UTC 2014,9.9667,30.4964,0.48,1.9151,4,,
Thu Feb 20 14:11:30 UTC 2014,9.9667,22.831,0.48,1.9333,4,,
Thu Feb 20 14:11:35 UTC 2014,9.9667,22.831,0.48,1.9333,4,,
Thu Feb 20 14:11:40 UTC 2014,9.9667,23.8287,0.48,1.8,4,,
Thu Feb 20 14:11:46 UTC 2014,9.9667,28.5558,0.48,1.7667,4,,
Thu Feb 20 14:11:51 UTC 2014,9.9607,28.5558,0.48,1.7667,4,,
Thu Feb 20 14:11:57 UTC 2014,9.9607,28.5558,0.48,1.7667,4,,
Thu Feb 20 14:12:03 UTC 2014,9.9607,28.5558,0.48,1.7667,4,,
Thu Feb 20 14:12:08 UTC 2014,9.9607,25.56,0.48,1.8667,4,,
Thu Feb 20 14:12:14 UTC 2014,9.9607,25.56,0.48,1.8667,4,,
Thu Feb 20 14:12:19 UTC 2014,9.9607,29.7691,0.48,1.9667,4,,
Thu Feb 20 14:12:25 UTC 2014,9.9667,32.6354,0.48,1.9667,4,,
Thu Feb 20 14:12:30 UTC 2014,9.9667,32.6354,0.48,1.9667,4,,
Thu Feb 20 14:12:36 UTC 2014,9.9667,32.6354,0.48,1.9667,4,,
Thu Feb 20 14:12:41 UTC 2014,9.9667,20.0901,0.48,1.8667,4,,
Thu Feb 20 14:12:46 UTC 2014,9.9667,20.0901,0.48,1.8667,4,,
Thu Feb 20 14:12:52 UTC 2014,9.9607,16.4567,0.48,1.8,4,,
Thu Feb 20 14:12:57 UTC 2014,9.9607,16.4567,0.48,1.8,4,,
Thu Feb 20 14:13:03 UTC 2014,9.9607,21.8249,0.48,1.8,4,,
Thu Feb 20 14:13:08 UTC 2014,9.9607,21.8249,0.48,1.8,4,,
Thu Feb 20 14:13:14 UTC 2014,9.9607,20.9621,0.48,1.7806,4,,
Thu Feb 20 14:13:19 UTC 2014,9.9607,20.9947,0.48,1.729,4,,
Thu Feb 20 14:13:25 UTC 2014,9.9667,24.6447,0.48,1.729,4,,
Thu Feb 20 14:13:30 UTC 2014,9.9667,24.6447,0.48,1.729,4,,
Thu Feb 20 14:13:36 UTC 2014,9.9667,28.2618,0.48,1.8484,4,,
Thu Feb 20 14:13:41 UTC 2014,9.9667,28.2618,0.48,1.8484,4,,
Thu Feb 20 14:13:47 UTC 2014,9.9667,28.2618,0.48,1.8484,4,,
Thu Feb 20 14:13:52 UTC 2014,9.9667,28.2618,0.48,1.8484,4,,
Thu Feb 20 14:13:58 UTC 2014,9.9607,28.7374,0.48,1.9,4,,
Thu Feb 20 14:14:03 UTC 2014,9.9607,29.7892,0.48,1.9,4,,
Thu Feb 20 14:14:09 UTC 2014,9.9607,29.7892,0.48,1.9,4,,
Thu Feb 20 14:14:14 UTC 2014,9.9607,29.8772,0.48,1.8667,4,,
Thu Feb 20 14:14:19 UTC 2014,9.9607,29.8772,0.48,1.8667,4,,
Thu Feb 20 14:14:25 UTC 2014,9.9607,29.8772,0.48,1.8667,4,,
Thu Feb 20 14:14:30 UTC 2014,9.9667,28.8733,0.48,1.9,4,,
Thu Feb 20 14:14:36 UTC 2014,9.9667,28.8733,0.48,1.9,4,,
Thu Feb 20 14:14:42 UTC 2014,9.9667,29.9189,0.48,1.8161,4,,
Thu Feb 20 14:14:47 UTC 2014,9.9667,29.9189,0.48,1.8161,4,,
Thu Feb 20 14:14:53 UTC 2014,9.9607,32.9193,0.48,1.8161,4,,
Thu Feb 20 14:14:59 UTC 2014,9.9607,32.9193,0.48,1.8161,4,,
Thu Feb 20 14:15:04 UTC 2014,9.9607,32.9193,0.48,1.8161,4,,
Thu Feb 20 14:15:10 UTC 2014,9.9607,33.0995,0.48,1.9774,4,,
Thu Feb 20 14:15:15 UTC 2014,9.9607,30.5443,0.48,1.9441,4,,
Thu Feb 20 14:15:21 UTC 2014,9.9607,30.5443,0.48,1.9441,4,,
Thu Feb 20 14:15:27 UTC 2014,9.9667,32.8058,0.48,1.9559,4,,
Thu Feb 20 14:15:32 UTC 2014,9.9667,32.8058,0.48,1.9559,4,,
Thu Feb 20 14:15:38 UTC 2014,9.9667,31.1407,0.48,1.8591,4,,
Thu Feb 20 14:15:43 UTC 2014,9.9667,33.7179,0.48,1.7806,4,AppServer_scaleOut,AppServer
Thu Feb 20 14:15:53 UTC 2014,9.9607,33.9863,0.48,1.7806,4,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:04 UTC 2014,9.9607,34.0099,0.48,1.7806,4,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:15 UTC 2014,9.9607,34.729,0.48,1.8269,4,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:25 UTC 2014,9.9667,34.1695,0.48,1.8269,4,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:36 UTC 2014,9.9667,33.2119,0.48,1.7301,4,,
Thu Feb 20 14:16:42 UTC 2014,9.9667,32.5826,0.6,1.6968,5,,
Thu Feb 20 14:16:50 UTC 2014,9.9667,29.937,0.6,1.6968,5,,
Thu Feb 20 14:16:56 UTC 2014,9.9667,29.937,0.6,1.6968,5,,
Thu Feb 20 14:17:02 UTC 2014,9.9607,28.3942,0.6,1.8473,5,,
Thu Feb 20 14:17:07 UTC 2014,9.9607,28.3942,0.6,1.8473,5,,
Thu Feb 20 14:17:13 UTC 2014,9.9607,33.7902,0.6,1.7473,5,,
Thu Feb 20 14:17:18 UTC 2014,9.9607,33.7902,0.6,1.7473,5,,
Thu Feb 20 14:17:24 UTC 2014,9.9667,33.2486,0.6,1.7473,5,,
Thu Feb 20 14:17:29 UTC 2014,9.9667,32.8477,0.6,1.7473,5,,
Thu Feb 20 14:17:35 UTC 2014,9.9667,32.8477,0.6,1.7473,5,,
Thu Feb 20 14:17:40 UTC 2014,9.9667,32.8477,0.6,1.7473,5,,
Thu Feb 20 14:17:45 UTC 2014,9.9667,32.4705,0.6,1.8333,5,,
Thu Feb 20 14:17:51 UTC 2014,9.9667,32.4705,0.6,1.8333,5,,
Thu Feb 20 14:17:56 UTC 2014,9.9607,31.7853,0.6,1.9129,5,,
Thu Feb 20 14:18:02 UTC 2014,9.9607,31.7853,0.6,1.9129,5,,
Thu Feb 20 14:18:07 UTC 2014,9.9607,31.7853,0.6,1.9129,5,,
Thu Feb 20 14:18:13 UTC 2014,9.9595,37.2315,0.6,1.7624,5,,
Thu Feb 20 14:18:18 UTC 2014,9.9595,37.2315,0.6,1.7624,5,,
Thu Feb 20 14:18:23 UTC 2014,9.9595,35.8993,0.6,1.6828,5,,
Thu Feb 20 14:18:29 UTC 2014,9.9595,35.8993,0.6,1.6828,5,,
Thu Feb 20 14:18:34 UTC 2014,9.9595,34.477,0.6,1.8828,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:44 UTC 2014,9.9595,34.933,0.6,1.9333,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:55 UTC 2014,9.9595,25.5549,0.6,1.8839,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:06 UTC 2014,9.9595,29.2488,0.6,2.2172,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:17 UTC 2014,9.9595,29,0.6,2.3505,5,,
Thu Feb 20 14:19:22 UTC 2014,9.9595,29,0.6,2.3505,5,,
Thu Feb 20 14:19:28 UTC 2014,9.9716,27.8533,0.6,2.4667,5,,
Thu Feb 20 14:19:33 UTC 2014,9.9716,27.8533,0.6,2.4667,5,,
Thu Feb 20 14:19:39 UTC 2014,9.9716,27.8533,0.6,2.4667,5,,
Thu Feb 20 14:19:45 UTC 2014,9.9716,27.8533,0.6,2.4667,5,,
Thu Feb 20 14:19:50 UTC 2014,9.9716,33.233,0.6,2.3625,5,,
Thu Feb 20 14:19:56 UTC 2014,9.9716,29.0821,0.6,2.3313,5,,
Thu Feb 20 14:20:01 UTC 2014,9.9716,29.0821,0.6,2.3313,5,,
Thu Feb 20 14:20:07 UTC 2014,9.9716,29.0821,0.6,2.3313,5,,
Thu Feb 20 14:20:12 UTC 2014,9.9656,33.3007,0.6,2.2688,5,,
Thu Feb 20 14:20:18 UTC 2014,9.9656,33.3007,0.6,2.2688,5,,
Thu Feb 20 14:20:23 UTC 2014,9.9656,33.3007,0.6,2.2688,5,,
Thu Feb 20 14:20:29 UTC 2014,9.9656,33.3007,0.6,2.2688,5,,
Thu Feb 20 14:20:35 UTC 2014,9.9656,33.3007,0.6,2.2688,5,,
Thu Feb 20 14:20:40 UTC 2014,9.9716,32.1243,0.6,2.2292,5,,
Thu Feb 20 14:20:45 UTC 2014,9.9716,32.1119,0.6,2.3421,5,,
Thu Feb 20 14:20:51 UTC 2014,9.9716,32.1119,0.6,2.3421,5,,
Thu Feb 20 14:20:57 UTC 2014,9.9716,32.1119,0.6,2.3421,5,,
Thu Feb 20 14:21:02 UTC 2014,9.9716,29.4396,0.6,2.3421,5,,
Thu Feb 20 14:21:08 UTC 2014,9.9716,29.4396,0.6,2.3421,5,,
Thu Feb 20 14:21:15 UTC 2014,9.9716,29.4396,0.6,2.3421,5,,
Thu Feb 20 14:21:21 UTC 2014,9.9716,32.9288,0.6,2.4238,5,,
Thu Feb 20 14:21:26 UTC 2014,9.9716,32.9288,0.6,2.4238,5,,
Thu Feb 20 14:21:32 UTC 2014,9.9716,29.6894,0.6,2.4151,5,,
Thu Feb 20 14:21:37 UTC 2014,9.9716,29.6894,0.6,2.4151,5,,
Thu Feb 20 14:21:43 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:21:48 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:21:54 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:21:59 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:22:05 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:22:11 UTC 2014,9.9716,33.2362,0.6,2.4118,5,,
Thu Feb 20 14:22:17 UTC 2014,9.9656,33.3281,0.6,2.4333,5,,
Thu Feb 20 14:22:24 UTC 2014,9.9656,33.3281,0.6,2.4333,5,,
Thu Feb 20 14:22:29 UTC 2014,9.9656,33.3281,0.6,2.4333,5,,
Thu Feb 20 14:22:35 UTC 2014,9.9656,33.3281,0.6,2.4333,5,,
Thu Feb 20 14:22:40 UTC 2014,9.972,29.7517,0.6,2.6667,5,,
Thu Feb 20 14:22:45 UTC 2014,9.972,29.7517,0.6,2.6667,5,,
Thu Feb 20 14:22:51 UTC 2014,9.972,30.1883,0.6,2.5806,5,,
Thu Feb 20 14:22:56 UTC 2014,9.972,30.1883,0.6,2.5806,5,,
Thu Feb 20 14:23:02 UTC 2014,9.972,30.4945,0.6,2.5806,5,,
Thu Feb 20 14:23:08 UTC 2014,9.972,30.4945,0.6,2.5806,5,,
Thu Feb 20 14:23:13 UTC 2014,9.972,20.442,0.6,2.514,5,,
Thu Feb 20 14:23:19 UTC 2014,9.972,18.3009,0.6,2.4,5,,
Thu Feb 20 14:23:24 UTC 2014,9.972,25.3427,0.6,2.4,5,,
Thu Feb 20 14:23:29 UTC 2014,9.972,27.8543,0.6,2.5,5,,
Thu Feb 20 14:23:34 UTC 2014,9.972,22.3126,0.6,2.4462,5,,
Thu Feb 20 14:23:40 UTC 2014,9.978,20.6478,0.6,2.4129,5,,
Thu Feb 20 14:23:45 UTC 2014,9.978,20.6478,0.6,2.4129,5,,
Thu Feb 20 14:23:50 UTC 2014,9.978,20.6478,0.6,2.4129,5,,
Thu Feb 20 14:23:56 UTC 2014,9.972,24.6617,0.6,2.4129,5,,
Thu Feb 20 14:24:04 UTC 2014,9.972,24.6617,0.6,2.4129,5,,
Thu Feb 20 14:24:09 UTC 2014,9.972,24.6617,0.6,2.4129,5,,
Thu Feb 20 14:24:15 UTC 2014,9.972,24.6617,0.6,2.4129,5,,
Thu Feb 20 14:24:20 UTC 2014,9.972,29.9818,0.6,2.4462,5,,
Thu Feb 20 14:24:26 UTC 2014,9.972,29.9818,0.6,2.4462,5,,
Thu Feb 20 14:24:31 UTC 2014,9.972,29.9818,0.6,2.4462,5,,
Thu Feb 20 14:24:37 UTC 2014,9.972,29.9818,0.6,2.4462,5,,
Thu Feb 20 14:24:43 UTC 2014,9.978,34.134,0.6,2.5,5,,
Thu Feb 20 14:24:48 UTC 2014,9.978,34.134,0.6,2.5,5,,
Thu Feb 20 14:24:53 UTC 2014,9.978,34.134,0.6,2.5,5,,
Thu Feb 20 14:24:59 UTC 2014,9.978,31.4607,0.6,2.4,5,,
Thu Feb 20 14:25:05 UTC 2014,9.978,31.4607,0.6,2.4,5,,
Thu Feb 20 14:25:11 UTC 2014,9.978,31.4607,0.6,2.4,5,,
Thu Feb 20 14:25:16 UTC 2014,9.972,25.2002,0.6,2.3667,5,,
Thu Feb 20 14:25:22 UTC 2014,9.972,30.6005,0.6,2.4452,5,,
Thu Feb 20 14:25:27 UTC 2014,9.972,30.6005,0.6,2.4452,5,,
Thu Feb 20 14:25:33 UTC 2014,9.972,30.6005,0.6,2.4452,5,,
Thu Feb 20 14:25:39 UTC 2014,9.972,30.6005,0.6,2.4452,5,,
Thu Feb 20 14:25:44 UTC 2014,9.972,31.9608,0.6,2.3645,5,,
Thu Feb 20 14:25:50 UTC 2014,9.972,31.9608,0.6,2.3645,5,,
Thu Feb 20 14:25:55 UTC 2014,9.972,31.9608,0.6,2.3645,5,,
Thu Feb 20 14:26:00 UTC 2014,9.972,31.9608,0.6,2.3645,5,,
Thu Feb 20 14:26:06 UTC 2014,9.978,26.1881,0.6,2.3645,5,,
Thu Feb 20 14:26:12 UTC 2014,9.978,26.1881,0.6,2.4,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:22 UTC 2014,9.972,24.6434,0.6,2.4,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:33 UTC 2014,9.972,24.8309,0.6,2.4,5,CassandraNode_scaleOut,CassandraNode
