Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 15:32:59 UTC 2014,0.12,319.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:04 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:09 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:14 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:19 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:25 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:30 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:35 UTC 2014,0.12,232.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:40 UTC 2014,0.12,232.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:45 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:50 UTC 2014,0.12,29.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:33:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:05 UTC 2014,0.12,118.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:10 UTC 2014,0.12,118.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:15 UTC 2014,0.12,78.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:20 UTC 2014,0.12,78.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:25 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:30 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:35 UTC 2014,0.12,177.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:40 UTC 2014,0.12,177.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:45 UTC 2014,0.12,38.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:50 UTC 2014,0.12,38.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:34:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:05 UTC 2014,0.12,227.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:10 UTC 2014,0.12,227.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:20 UTC 2014,0.12,32.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:25 UTC 2014,0.12,32.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:30 UTC 2014,0.12,110.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:35 UTC 2014,0.12,110.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:40 UTC 2014,0.12,67.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:45 UTC 2014,0.12,67.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:35:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:01 UTC 2014,0.12,330.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:06 UTC 2014,0.12,330.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:11 UTC 2014,0.12,60.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:16 UTC 2014,0.12,60.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:21 UTC 2014,0.12,250.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:26 UTC 2014,0.12,250.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:31 UTC 2014,0.12,27.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:36 UTC 2014,0.12,27.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:41 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:46 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:51 UTC 2014,0.12,195.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:36:56 UTC 2014,0.12,195.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:01 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:11 UTC 2014,0.12,61.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:16 UTC 2014,0.12,61.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:26 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:37:31 UTC 2014,0.12,38.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:39 UTC 2014,0.12,210.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:47 UTC 2014,0.12,210.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:37:55 UTC 2014,0.12,155.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:03 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:11 UTC 2014,0.12,14.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:19 UTC 2014,0.12,14.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:27 UTC 2014,0.12,39.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:35 UTC 2014,0.12,20.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:38:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:00 UTC 2014,0.12,44.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:08 UTC 2014,0.12,44.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:16 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:32 UTC 2014,0.12,7.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:40 UTC 2014,0.12,7.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 15:39:48 UTC 2014,0.12,28.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:39:54 UTC 2014,0.12,60.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:39:59 UTC 2014,0.12,60.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:04 UTC 2014,0.12,126.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:09 UTC 2014,0.12,126.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:14 UTC 2014,0.12,1.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:19 UTC 2014,0.12,1.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:24 UTC 2014,0.12,45.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:29 UTC 2014,0.12,45.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:34 UTC 2014,0.12,69.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 15:40:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:40:47 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:40:55 UTC 2014,0.12,75.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:03 UTC 2014,0.12,116.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:19 UTC 2014,0.12,25.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:27 UTC 2014,0.12,25.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:35 UTC 2014,0.12,91.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:43 UTC 2014,0.12,7.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:51 UTC 2014,0.12,93.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:41:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:07 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:15 UTC 2014,0.12,243.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:23 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:31 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:39 UTC 2014,0.12,54.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:47 UTC 2014,0.12,54.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:42:56 UTC 2014,0.12,390.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:43:04 UTC 2014,0.12,148.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:09 UTC 2014,0.12,148.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:14 UTC 2014,0.12,218.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:19 UTC 2014,0.12,218.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:24 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:34 UTC 2014,0.12,9.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:39 UTC 2014,0.12,9.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:54 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:43:59 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:14 UTC 2014,0.12,37.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:19 UTC 2014,0.12,37.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:24 UTC 2014,0.12,28.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:29 UTC 2014,0.12,28.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:34 UTC 2014,0.12,53.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:39 UTC 2014,0.12,53.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:54 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:44:59 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:04 UTC 2014,0.12,19.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:09 UTC 2014,0.12,19.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:14 UTC 2014,0.12,126.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:19 UTC 2014,0.12,126.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:24 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:29 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:34 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:39 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:49 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:54 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:45:59 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:14 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:19 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:35 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:40 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:45 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:46:55 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:20 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:35 UTC 2014,0.12,92.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:40 UTC 2014,0.12,92.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:45 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:50 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:47:55 UTC 2014,0.12,143.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:00 UTC 2014,0.12,143.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:48:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:27 UTC 2014,0.12,134.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:35 UTC 2014,0.12,169.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:51 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:48:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:07 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:15 UTC 2014,0.12,55.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:23 UTC 2014,0.12,251.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:31 UTC 2014,0.12,77.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:39 UTC 2014,0.12,142.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:47 UTC 2014,0.12,142.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:49:55 UTC 2014,0.12,180.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:03 UTC 2014,0.12,327.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:27 UTC 2014,0.12,18.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 15:50:35 UTC 2014,0.12,208.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:40 UTC 2014,0.12,208.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:45 UTC 2014,0.12,182.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:50 UTC 2014,0.12,182.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:50:55 UTC 2014,0.12,112.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:16 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:26 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:31 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:41 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:51 UTC 2014,0.12,27.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:51:56 UTC 2014,0.12,27.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:01 UTC 2014,0.12,159.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:06 UTC 2014,0.12,159.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:11 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:16 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:21 UTC 2014,0.12,166.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:26 UTC 2014,0.12,166.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:31 UTC 2014,0.12,113.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:36 UTC 2014,0.12,113.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:41 UTC 2014,0.12,193.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:46 UTC 2014,0.12,193.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:51 UTC 2014,0.12,70.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:52:56 UTC 2014,0.12,70.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:01 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:06 UTC 2014,0.12,119.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:22 UTC 2014,0.12,189.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:27 UTC 2014,0.12,189.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:32 UTC 2014,0.12,85.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:37 UTC 2014,0.12,85.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:42 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:47 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:52 UTC 2014,0.12,24.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:53:57 UTC 2014,0.12,24.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:02 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:07 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:12 UTC 2014,0.12,109.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:17 UTC 2014,0.12,109.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:22 UTC 2014,0.12,144.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:27 UTC 2014,0.12,144.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:32 UTC 2014,0.12,88.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:37 UTC 2014,0.12,88.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:42 UTC 2014,0.12,129.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:47 UTC 2014,0.12,129.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:54:57 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:02 UTC 2014,0.12,78.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:07 UTC 2014,0.12,78.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:12 UTC 2014,0.12,97.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 15:55:17 UTC 2014,0.12,97.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:25 UTC 2014,0.12,45.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:33 UTC 2014,0.12,142.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:41 UTC 2014,0.12,144.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:49 UTC 2014,0.12,144.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:57 UTC 2014,0.12,58.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:05 UTC 2014,0.12,102.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:13 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:21 UTC 2014,0.12,59.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:29 UTC 2014,0.12,59.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:37 UTC 2014,0.12,37.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
