Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 15:55:41 UTC 2014,0.0092,41.8667,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:49 UTC 2014,0.0092,41.8667,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:55:57 UTC 2014,0.0228,40.8167,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:05 UTC 2014,0.0129,40.2333,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:13 UTC 2014,0.33,40.2333,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:21 UTC 2014,0.0224,42.1667,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:29 UTC 2014,0.0224,42.1667,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:38 UTC 2014,0.0357,36.65,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:46 UTC 2014,0.0041,40.25,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:56:54 UTC 2014,0.0528,44.4,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:02 UTC 2014,1.32,42.8,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:10 UTC 2014,1.32,42.8,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:18 UTC 2014,0.66,42.775,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:26 UTC 2014,0.044,42.775,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:34 UTC 2014,0.0115,37.35,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:42 UTC 2014,0.0049,40.25,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:50 UTC 2014,0.0099,41.275,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:57:58 UTC 2014,0.0099,41.275,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:06 UTC 2014,0.0064,39.825,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:14 UTC 2014,0.0293,36.175,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:22 UTC 2014,1.32,40.525,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:30 UTC 2014,1.32,40.525,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:38 UTC 2014,1.32,39.95,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:46 UTC 2014,1.32,39.475,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:58:54 UTC 2014,1.32,39.475,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:02 UTC 2014,1.32,34.375,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:10 UTC 2014,1.32,34.375,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:18 UTC 2014,1.32,34.375,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:26 UTC 2014,1.32,36.475,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:34 UTC 2014,0.0145,39.25,11.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 15:59:42 UTC 2014,0.0522,35.225,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 15:59:47 UTC 2014,0.0522,35.225,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 15:59:52 UTC 2014,0.007,33.525,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 15:59:57 UTC 2014,0.007,33.525,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:03 UTC 2014,1.2,36.175,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:08 UTC 2014,1.2,36.175,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:13 UTC 2014,0.3,36.9,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:18 UTC 2014,0.3,36.9,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:23 UTC 2014,1.2,36.9,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:28 UTC 2014,1.2,36.9,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:33 UTC 2014,0.0136,37.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:38 UTC 2014,0.0136,37.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:43 UTC 2014,1.2,36.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:48 UTC 2014,1.2,36.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:53 UTC 2014,1.2,36.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:00:58 UTC 2014,1.2,36.7,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:03 UTC 2014,0.0105,38.075,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:08 UTC 2014,0.0105,38.075,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:13 UTC 2014,1.2,32.775,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:18 UTC 2014,1.2,32.775,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:23 UTC 2014,1.2,39.375,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:28 UTC 2014,1.2,39.375,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:33 UTC 2014,1.2,29.45,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:38 UTC 2014,1.2,29.45,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:43 UTC 2014,1.2,29.45,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:48 UTC 2014,1.2,29.45,10.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:01:53 UTC 2014,1.2,29.45,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:01 UTC 2014,0.0121,39.3,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:09 UTC 2014,0.0121,39.3,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:17 UTC 2014,0.0279,39.8,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:25 UTC 2014,1.2,31.1,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:33 UTC 2014,1.2,40.525,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:41 UTC 2014,1.2,36.125,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:49 UTC 2014,1.2,36.125,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:02:57 UTC 2014,1.2,36.125,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:05 UTC 2014,0.0444,38.025,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:13 UTC 2014,0.0061,39.275,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:21 UTC 2014,0.0245,35.8,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:29 UTC 2014,0.0245,35.8,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:37 UTC 2014,0.0072,35.8,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:45 UTC 2014,0.0072,44.675,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:03:54 UTC 2014,0.0324,36.625,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:04:02 UTC 2014,0.3,34.2,10.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 16:04:10 UTC 2014,0.3,34.2,10.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:15 UTC 2014,0.0078,38.55,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:20 UTC 2014,0.0078,38.55,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:25 UTC 2014,0.015,42.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:30 UTC 2014,0.015,42.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:35 UTC 2014,1.32,41.125,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:40 UTC 2014,1.32,41.125,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:45 UTC 2014,0.0066,41.1,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:50 UTC 2014,0.0066,41.1,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:04:55 UTC 2014,0.0183,42.5333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:00 UTC 2014,0.0183,42.5333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:05 UTC 2014,0.0825,42.7833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:10 UTC 2014,0.0825,42.7833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:15 UTC 2014,0.0275,46.3333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:20 UTC 2014,0.0275,46.3333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:25 UTC 2014,1.32,45.2167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:30 UTC 2014,1.32,45.2167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:35 UTC 2014,0.0062,44.7333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:40 UTC 2014,0.0062,44.7333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:45 UTC 2014,1.32,41.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:50 UTC 2014,1.32,41.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:05:56 UTC 2014,0.0629,44.8167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:01 UTC 2014,0.0629,44.8167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:06 UTC 2014,0.0126,48.1167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:11 UTC 2014,0.0126,48.1167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:16 UTC 2014,0.088,44.1,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:21 UTC 2014,0.264,45.9667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:26 UTC 2014,0.264,45.9667,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:31 UTC 2014,0.0057,42.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:36 UTC 2014,0.0057,42.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:41 UTC 2014,0.1886,42.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:46 UTC 2014,0.1886,42.9333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:51 UTC 2014,0.0377,42.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:06:56 UTC 2014,0.0377,42.4,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:01 UTC 2014,0.0084,41.3,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:07 UTC 2014,0.0084,41.3,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:12 UTC 2014,0.055,41.3,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:17 UTC 2014,0.055,41.3,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:22 UTC 2014,0.0069,40.3333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:27 UTC 2014,0.0069,40.3333,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:32 UTC 2014,0.0147,37.8833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:37 UTC 2014,0.0147,37.8833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:42 UTC 2014,0.0116,37.55,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:47 UTC 2014,0.0116,37.55,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:52 UTC 2014,0.0159,39.45,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:07:57 UTC 2014,0.0159,39.45,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:02 UTC 2014,1.32,44.0,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:07 UTC 2014,1.32,44.0,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:12 UTC 2014,0.006,41.1167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:17 UTC 2014,0.006,41.1167,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:22 UTC 2014,0.0159,41.2833,11.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 16:08:27 UTC 2014,0.0159,41.2833,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:08:35 UTC 2014,0.0049,41.7333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:08:43 UTC 2014,0.0049,40.05,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:08:51 UTC 2014,0.0093,39.25,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:08:59 UTC 2014,0.0093,39.25,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:07 UTC 2014,0.015,41.2333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:15 UTC 2014,0.0043,40.8167,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:23 UTC 2014,1.32,40.8667,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:31 UTC 2014,1.32,38.55,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:40 UTC 2014,1.32,38.55,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:48 UTC 2014,1.32,39.2333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:09:56 UTC 2014,1.32,42.55,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:04 UTC 2014,0.0039,37.8833,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:12 UTC 2014,0.0066,35.85,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:20 UTC 2014,0.0066,42.7667,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:28 UTC 2014,0.0039,42.7667,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:36 UTC 2014,0.0169,37.9167,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:44 UTC 2014,0.0053,41.2833,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:10:52 UTC 2014,0.0259,45.0333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:00 UTC 2014,0.0259,45.0333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:08 UTC 2014,0.0377,41.5,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:16 UTC 2014,0.22,39.5333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:24 UTC 2014,0.06,38.4333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:32 UTC 2014,0.0695,40.1333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:40 UTC 2014,0.0695,40.1333,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 16:11:48 UTC 2014,0.0104,37.7167,11.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:11:53 UTC 2014,1.2,37.2333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:11:58 UTC 2014,1.2,37.2333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:03 UTC 2014,1.2,33.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:08 UTC 2014,1.2,33.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:13 UTC 2014,1.2,35.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:18 UTC 2014,1.2,35.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:23 UTC 2014,0.0072,31.5667,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:28 UTC 2014,0.0072,31.5667,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:33 UTC 2014,0.1091,33.1333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:38 UTC 2014,0.1091,33.1333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:43 UTC 2014,0.1714,40.5333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:48 UTC 2014,0.1714,40.5333,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:53 UTC 2014,0.12,34.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:12:59 UTC 2014,0.12,34.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:13:04 UTC 2014,0.12,34.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:13:09 UTC 2014,0.12,34.6167,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 16:13:14 UTC 2014,1.2,31.9667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:13:22 UTC 2014,0.0132,37.9833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:13:30 UTC 2014,0.0132,37.9833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:13:38 UTC 2014,0.0132,37.9833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:13:46 UTC 2014,1.2,34.1833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:13:54 UTC 2014,1.2,39.7667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:02 UTC 2014,1.2,39.7667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:10 UTC 2014,1.2,39.7667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:18 UTC 2014,0.24,36.4167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:26 UTC 2014,1.2,32.5167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:34 UTC 2014,1.2,43.9167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:42 UTC 2014,1.2,43.9167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:50 UTC 2014,1.2,42.3833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:14:58 UTC 2014,1.2,42.3833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:06 UTC 2014,1.2,37.6333,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:14 UTC 2014,1.2,39.4667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:22 UTC 2014,1.2,42.9833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:30 UTC 2014,1.2,42.9833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:38 UTC 2014,1.2,41.5,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:46 UTC 2014,0.3,43.15,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:15:54 UTC 2014,1.2,36.7833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:02 UTC 2014,0.0167,49.1667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:12 UTC 2014,0.0167,49.1667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:20 UTC 2014,0.0167,49.1667,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:28 UTC 2014,0.0048,51.55,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:36 UTC 2014,0.0088,43.3333,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:44 UTC 2014,0.0145,45.2833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:16:52 UTC 2014,0.0065,41.9167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:00 UTC 2014,0.0065,41.9167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:08 UTC 2014,0.0059,44.6167,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:16 UTC 2014,0.0162,43.7333,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:24 UTC 2014,0.0057,45.5,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:32 UTC 2014,0.0057,43.2333,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:40 UTC 2014,0.0057,43.2333,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:49 UTC 2014,0.0083,48.05,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:17:57 UTC 2014,0.0082,40.4833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:18:05 UTC 2014,0.0082,40.4833,10.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 16:18:13 UTC 2014,0.009,39.8167,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:18 UTC 2014,0.009,39.8167,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:23 UTC 2014,0.009,39.8167,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:28 UTC 2014,0.009,39.8167,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:33 UTC 2014,0.0053,43.8833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:38 UTC 2014,0.0053,43.8833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:43 UTC 2014,0.005,45.2667,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:48 UTC 2014,0.005,45.2667,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:53 UTC 2014,0.011,39.5833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:58 UTC 2014,0.011,39.5833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:03 UTC 2014,0.0053,39.5833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:08 UTC 2014,0.0053,39.5833,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:13 UTC 2014,0.0212,47.6333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:18 UTC 2014,0.0212,47.6333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:23 UTC 2014,0.0049,44.8333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:28 UTC 2014,0.0049,44.8333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:33 UTC 2014,0.0049,40.7333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:38 UTC 2014,0.0049,40.7333,9.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:43 UTC 2014,0.0054,43.9333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:19:51 UTC 2014,0.0054,38.0667,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:19:59 UTC 2014,0.0054,38.0667,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:07 UTC 2014,0.0154,41.7333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:15 UTC 2014,0.005,39.95,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:23 UTC 2014,0.0135,43.2,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:31 UTC 2014,0.0051,42.05,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:39 UTC 2014,0.0051,42.05,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:47 UTC 2014,0.0057,43.8333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:55 UTC 2014,0.0057,43.8333,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:03 UTC 2014,0.0159,38.6,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
