Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:39:39 UTC 2014,0.6,4.6667,59.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:44 UTC 2014,0.6,11.0,40.0,4.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:49 UTC 2014,0.6,11.3333,150.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:55 UTC 2014,0.6,11.3333,150.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:00 UTC 2014,0.6,12.0,106.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:06 UTC 2014,0.6,12.0,106.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:11 UTC 2014,0.6,8.0,55.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:17 UTC 2014,0.6,8.0,55.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:22 UTC 2014,0.6,0.0,0.0,126.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:28 UTC 2014,0.6,0.0,0.0,126.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:33 UTC 2014,0.6,10.6667,92.0,30.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:38 UTC 2014,0.6,10.6667,92.0,30.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:43 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:49 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:54 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:59 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:04 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:09 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:15 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:20 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:25 UTC 2014,0.6,0.0,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:31 UTC 2014,0.6,3.0,25.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:36 UTC 2014,0.6,3.0,25.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:42 UTC 2014,0.6,6.3333,68.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:47 UTC 2014,0.6,6.3333,68.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:41:58 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:08 UTC 2014,0.6,7.3333,10.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:18 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:28 UTC 2014,0.6,0.0,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:38 UTC 2014,0.6,2.6667,5.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:48 UTC 2014,0.6,8.0,72.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:58 UTC 2014,0.6,0.0,0.0,205.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:08 UTC 2014,0.6,10.0,144.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:19 UTC 2014,0.6,10.0,126.0,14.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:29 UTC 2014,0.6,10.6667,133.0,203.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:39 UTC 2014,0.6,8.6667,156.0,236.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:49 UTC 2014,0.6,14.0,107.0,98.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:59 UTC 2014,0.6,9.0,103.0,202.0,5.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:44:11 UTC 2014,0.72,7.0,148.0,212.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:18 UTC 2014,0.72,7.0,148.0,212.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:23 UTC 2014,0.72,8.0,118.0,26.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:29 UTC 2014,0.72,8.0,118.0,26.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:34 UTC 2014,0.72,7.3333,126.0,253.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:39 UTC 2014,0.72,7.3333,126.0,253.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:44 UTC 2014,0.72,5.25,125.0,215.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:49 UTC 2014,0.72,5.25,125.0,215.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:54 UTC 2014,0.72,2.0,44.0,198.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:44:59 UTC 2014,0.72,2.0,44.0,198.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:05 UTC 2014,0.72,1.5,3.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:10 UTC 2014,0.72,-0.25,-1.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:16 UTC 2014,0.72,-0.25,-1.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:21 UTC 2014,0.72,12.25,116.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:26 UTC 2014,0.72,12.25,116.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:32 UTC 2014,0.72,10.75,135.0,229.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:37 UTC 2014,0.72,10.75,135.0,229.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:42 UTC 2014,0.72,8.75,150.0,172.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:48 UTC 2014,0.72,8.75,150.0,172.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:53 UTC 2014,0.72,7.75,129.0,212.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:45:58 UTC 2014,0.72,7.75,129.0,212.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:04 UTC 2014,0.72,8.5,157.0,241.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:09 UTC 2014,0.72,8.5,157.0,241.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:14 UTC 2014,0.72,9.75,140.0,313.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:19 UTC 2014,0.72,9.75,140.0,313.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:24 UTC 2014,0.72,8.75,156.0,280.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:29 UTC 2014,0.72,8.75,156.0,280.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:35 UTC 2014,0.72,8.5,179.0,76.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:40 UTC 2014,0.72,7.25,164.0,169.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:46 UTC 2014,0.72,7.25,164.0,169.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:51 UTC 2014,0.72,8.5,175.0,243.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:46:56 UTC 2014,0.72,8.5,175.0,243.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:47:02 UTC 2014,0.72,6.25,48.0,249.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:12 UTC 2014,0.72,8.25,155.0,256.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:23 UTC 2014,0.72,9.0,150.0,389.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:33 UTC 2014,0.72,9.0,139.0,293.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:44 UTC 2014,0.72,8.0,172.0,188.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:47:54 UTC 2014,0.72,8.0,168.0,14.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:04 UTC 2014,0.72,8.25,206.0,99.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:14 UTC 2014,0.72,8.25,178.0,170.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:24 UTC 2014,0.72,2.25,30.0,247.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:34 UTC 2014,0.72,3.75,36.0,83.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:44 UTC 2014,0.72,2.0,25.0,5.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:48:54 UTC 2014,0.72,2.25,40.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:04 UTC 2014,0.72,8.25,157.0,0.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:14 UTC 2014,0.72,2.25,41.0,97.0,6.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:49:24 UTC 2014,0.72,2.25,28.0,134.0,6.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:29 UTC 2014,0.84,5.5,65.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:35 UTC 2014,0.84,5.5,65.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:40 UTC 2014,0.84,0.0,0.0,155.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:46 UTC 2014,0.84,0.0,0.0,155.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:51 UTC 2014,0.84,5.0,13.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:49:57 UTC 2014,0.84,5.0,13.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:02 UTC 2014,0.84,-0.2,-1.0,18.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:08 UTC 2014,0.84,-0.2,-1.0,18.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:13 UTC 2014,0.84,-0.2,-1.0,5.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:19 UTC 2014,0.84,-0.2,-1.0,5.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:24 UTC 2014,0.84,-0.2,-1.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:29 UTC 2014,0.84,-0.2,-1.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:34 UTC 2014,0.84,6.0,3.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:39 UTC 2014,0.84,0.0,0.0,89.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:46 UTC 2014,0.84,0.0,0.0,89.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:51 UTC 2014,0.84,3.4,15.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:50:56 UTC 2014,0.84,3.4,15.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:02 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:07 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:13 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:18 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:51:24 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:34 UTC 2014,0.84,3.6,33.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:44 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:51:54 UTC 2014,0.84,6.4,36.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:04 UTC 2014,0.84,0.0,0.0,64.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:14 UTC 2014,0.84,0.0,0.0,107.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:24 UTC 2014,0.84,1.6,11.0,18.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:34 UTC 2014,0.84,2.8,1.0,192.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:45 UTC 2014,0.84,7.0,97.0,177.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:52:55 UTC 2014,0.84,1.8,7.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:05 UTC 2014,0.84,7.4,82.0,25.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:15 UTC 2014,0.84,8.4,135.0,271.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:25 UTC 2014,0.84,9.0,136.0,265.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:35 UTC 2014,0.84,8.8,123.0,300.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:53:45 UTC 2014,0.84,9.2,145.0,339.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:50 UTC 2014,0.84,10.4,100.0,404.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:53:56 UTC 2014,0.84,10.4,100.0,404.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:01 UTC 2014,0.84,9.2,127.0,360.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:07 UTC 2014,0.84,9.2,127.0,360.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:12 UTC 2014,0.84,7.6,139.0,352.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:17 UTC 2014,0.84,7.6,139.0,352.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:22 UTC 2014,0.84,8.6,138.0,280.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:28 UTC 2014,0.84,8.6,138.0,280.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:33 UTC 2014,0.84,7.8,131.0,264.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:39 UTC 2014,0.84,7.8,131.0,264.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:44 UTC 2014,0.84,10.8,167.0,309.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:49 UTC 2014,0.84,10.8,167.0,309.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:54 UTC 2014,0.84,8.2,182.0,318.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:54:59 UTC 2014,0.84,8.2,182.0,318.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:05 UTC 2014,0.84,10.4,180.0,379.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:10 UTC 2014,0.84,8.8,189.0,314.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:15 UTC 2014,0.84,8.8,189.0,314.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:21 UTC 2014,0.84,8.6,162.0,262.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:27 UTC 2014,0.84,8.6,162.0,262.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:32 UTC 2014,0.84,8.2,160.0,176.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:37 UTC 2014,0.84,8.2,160.0,176.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:43 UTC 2014,0.84,9.4,158.0,58.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:48 UTC 2014,0.84,9.4,158.0,58.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:53 UTC 2014,0.84,46.8,83.0,79.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:55:59 UTC 2014,0.84,46.8,83.0,79.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:04 UTC 2014,0.84,8.6,191.0,167.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:09 UTC 2014,0.84,8.6,191.0,167.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:14 UTC 2014,0.84,8.6,181.0,123.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:19 UTC 2014,0.84,8.6,181.0,123.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:25 UTC 2014,0.84,8.4,184.0,42.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:30 UTC 2014,0.84,8.8,168.0,81.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:35 UTC 2014,0.84,8.8,168.0,81.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:40 UTC 2014,0.84,10.0,202.0,96.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:46 UTC 2014,0.84,10.0,202.0,96.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:51 UTC 2014,0.84,8.6,189.0,280.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:56:57 UTC 2014,0.84,8.6,189.0,280.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:02 UTC 2014,0.84,8.0,190.0,248.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:08 UTC 2014,0.84,8.0,190.0,248.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:13 UTC 2014,0.84,8.2,189.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:18 UTC 2014,0.84,8.2,189.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:23 UTC 2014,0.84,6.2,143.0,110.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:29 UTC 2014,0.84,6.2,143.0,110.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:34 UTC 2014,0.84,0.0,0.0,307.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:39 UTC 2014,0.84,0.0,0.0,307.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:44 UTC 2014,0.84,7.2,90.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:49 UTC 2014,0.84,7.2,90.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:57:54 UTC 2014,0.84,1.6,27.0,50.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:00 UTC 2014,0.84,1.6,27.0,50.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:05 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:10 UTC 2014,0.84,6.8,18.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:15 UTC 2014,0.84,6.8,18.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:21 UTC 2014,0.84,6.4,45.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:58:26 UTC 2014,0.84,6.4,45.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:37 UTC 2014,0.84,1.6,19.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:47 UTC 2014,0.84,1.4,2.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:58:57 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:08 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:18 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:28 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:38 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:48 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:59:58 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:08 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:18 UTC 2014,0.84,0.0,56.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:28 UTC 2014,0.84,9.8,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:38 UTC 2014,0.84,0.0,20.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:48 UTC 2014,0.84,1.6,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:00:58 UTC 2014,0.84,0.0,126.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:08 UTC 2014,0.84,4.4,126.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:19 UTC 2014,0.84,7.6,153.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:29 UTC 2014,0.84,8.2,179.0,290.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:39 UTC 2014,0.84,8.4,166.0,237.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:49 UTC 2014,0.84,9.4,152.0,236.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:01:59 UTC 2014,0.84,6.0,145.0,203.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:09 UTC 2014,0.84,7.0,163.0,141.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:19 UTC 2014,0.84,6.8,153.0,130.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:29 UTC 2014,0.84,7.2,162.0,131.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:40 UTC 2014,0.84,7.0,163.0,111.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:02:51 UTC 2014,0.84,7.0,167.0,130.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 21:03:02 UTC 2014,0.84,7.0,170.0,119.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:10 UTC 2014,0.84,6.0,161.0,167.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:17 UTC 2014,0.84,6.0,161.0,167.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:22 UTC 2014,0.84,7.4,132.0,197.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:28 UTC 2014,0.84,7.4,132.0,197.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:33 UTC 2014,0.84,8.4,134.0,364.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:38 UTC 2014,0.84,8.4,134.0,364.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:44 UTC 2014,0.84,7.0,123.0,380.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:49 UTC 2014,0.84,7.0,123.0,380.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:54 UTC 2014,0.84,6.8,122.0,349.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:03:59 UTC 2014,0.84,6.8,122.0,349.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:04 UTC 2014,0.84,6.8,128.0,338.0,7.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:04:09 UTC 2014,0.84,6.8,128.0,338.0,7.0,DataNodeServiceUnit_scaleIn,
