Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 14:42:39 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:46 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:42:53 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:43:00 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 14:43:07 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:13 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:18 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:23 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:28 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:33 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:38 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:43 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:48 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:53 UTC 2014,79.6,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:43:58 UTC 2014,79.6,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:44:03 UTC 2014,79.6,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:44:08 UTC 2014,79.6,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:44:13 UTC 2014,67.2,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 14:44:18 UTC 2014,67.2,0.24,0.0,2.0,DataNodeServiceUnit_scaleOut,
