Time ,cost/client/h ,cpuUsage ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 21:10:22 UTC 2014,0.0047,35.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:30 UTC 2014,0.0048,38.85,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:39 UTC 2014,0.0048,38.85,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:47 UTC 2014,0.0062,38.85,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:55 UTC 2014,0.0099,35.3,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:03 UTC 2014,0.0096,39.1,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:12 UTC 2014,0.0113,35.8,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:21 UTC 2014,0.0117,35.8,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:29 UTC 2014,0.0117,43.7,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:38 UTC 2014,0.0036,43.7,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:46 UTC 2014,0.0029,38.15,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:54 UTC 2014,0.0033,39.1,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:02 UTC 2014,0.0032,35.4,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:12 UTC 2014,0.0028,40.05,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:20 UTC 2014,0.0031,43.55,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:29 UTC 2014,0.0031,43.55,9.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:37 UTC 2014,0.0032,43.55,9.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:42 UTC 2014,0.0041,40.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:48 UTC 2014,0.0041,40.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:53 UTC 2014,0.0057,35.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:59 UTC 2014,0.0057,35.0,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:04 UTC 2014,0.0051,35.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:09 UTC 2014,0.0051,35.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:14 UTC 2014,0.0053,35.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:19 UTC 2014,0.0053,35.35,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:24 UTC 2014,0.0036,36.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:29 UTC 2014,0.0036,36.3,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:35 UTC 2014,0.048,39.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:40 UTC 2014,1.2,36.45,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:46 UTC 2014,1.2,36.45,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:51 UTC 2014,1.2,34.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:57 UTC 2014,1.2,34.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:02 UTC 2014,0.0045,37.1,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:07 UTC 2014,0.0045,37.1,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:12 UTC 2014,0.006,40.1,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:18 UTC 2014,0.006,40.1,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:23 UTC 2014,0.0047,39.5,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:29 UTC 2014,0.0047,39.5,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:34 UTC 2014,1.2,33.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:39 UTC 2014,1.2,33.85,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:45 UTC 2014,0.0068,35.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:50 UTC 2014,0.0068,35.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:55 UTC 2014,0.1,34.95,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:00 UTC 2014,1.2,28.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:06 UTC 2014,1.2,28.15,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:12 UTC 2014,1.2,30.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:17 UTC 2014,1.2,30.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:23 UTC 2014,1.2,31.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:28 UTC 2014,1.2,31.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:33 UTC 2014,1.2,34.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:39 UTC 2014,1.2,34.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:44 UTC 2014,1.2,34.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:49 UTC 2014,1.2,34.8,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:54 UTC 2014,1.2,31.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:59 UTC 2014,1.2,31.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:04 UTC 2014,1.2,31.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:09 UTC 2014,1.2,31.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:15 UTC 2014,1.2,30.7,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:20 UTC 2014,1.2,34.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:26 UTC 2014,1.2,34.75,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:31 UTC 2014,1.2,34.75,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:40 UTC 2014,1.2,33.35,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:48 UTC 2014,1.2,33.35,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:56 UTC 2014,0.0065,31.5,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:05 UTC 2014,1.2,28.55,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:13 UTC 2014,1.2,28.55,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:21 UTC 2014,1.2,38.1,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:30 UTC 2014,1.2,34.95,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:39 UTC 2014,1.2,34.95,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:47 UTC 2014,1.2,34.55,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:56 UTC 2014,1.2,33.3,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:04 UTC 2014,1.2,33.3,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:12 UTC 2014,0.0056,37.05,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:21 UTC 2014,0.0054,35.7,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:29 UTC 2014,0.0054,39.0,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:38 UTC 2014,0.0071,39.0,10.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:46 UTC 2014,0.0092,41.25,10.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:53 UTC 2014,0.0054,34.9,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:59 UTC 2014,0.0054,34.9,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:04 UTC 2014,0.0047,38.75,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:09 UTC 2014,0.0047,38.75,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:14 UTC 2014,0.0047,40.85,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:20 UTC 2014,0.0047,40.85,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:25 UTC 2014,0.0776,38.3,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:30 UTC 2014,0.0054,30.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:36 UTC 2014,0.0054,30.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:41 UTC 2014,0.0119,30.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:47 UTC 2014,0.0119,30.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:52 UTC 2014,0.12,38.35,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:57 UTC 2014,0.12,38.35,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:03 UTC 2014,0.0129,36.9,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:08 UTC 2014,0.0129,36.9,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:13 UTC 2014,0.0091,36.55,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:19 UTC 2014,0.0091,36.55,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:24 UTC 2014,0.0075,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:29 UTC 2014,0.0075,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:34 UTC 2014,0.0054,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:39 UTC 2014,0.0054,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:45 UTC 2014,0.0138,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:50 UTC 2014,0.0138,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:55 UTC 2014,0.0244,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:00 UTC 2014,0.0092,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:06 UTC 2014,0.0092,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:11 UTC 2014,0.0062,36.35,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:17 UTC 2014,0.0062,36.35,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:22 UTC 2014,0.006,35.8,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:28 UTC 2014,0.006,35.8,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:33 UTC 2014,0.0055,36.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:38 UTC 2014,0.0055,36.45,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:43 UTC 2014,0.0049,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:49 UTC 2014,0.0049,36.05,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:54 UTC 2014,0.0047,40.8,11.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:59 UTC 2014,0.0047,40.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:04 UTC 2014,0.0063,35.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:09 UTC 2014,0.0063,35.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:15 UTC 2014,0.0051,35.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:20 UTC 2014,0.0051,35.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:25 UTC 2014,0.0042,41.4,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:30 UTC 2014,0.0039,36.05,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:36 UTC 2014,0.0039,36.05,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:41 UTC 2014,0.0039,39.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:47 UTC 2014,0.0039,39.85,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:52 UTC 2014,1.32,33.5,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:58 UTC 2014,1.32,33.5,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:03 UTC 2014,1.32,25.65,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:09 UTC 2014,1.32,25.65,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:14 UTC 2014,1.32,34.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:19 UTC 2014,1.32,34.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:24 UTC 2014,1.32,28.45,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:29 UTC 2014,1.32,28.45,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:35 UTC 2014,1.32,35.4,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:40 UTC 2014,1.32,35.4,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:45 UTC 2014,1.32,35.4,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:50 UTC 2014,1.32,35.4,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:55 UTC 2014,1.32,34.1,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:01 UTC 2014,1.32,34.1,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:06 UTC 2014,1.32,34.1,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:11 UTC 2014,1.32,33.55,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:17 UTC 2014,1.32,33.55,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:22 UTC 2014,1.32,24.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:28 UTC 2014,1.32,24.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:33 UTC 2014,1.32,34.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:38 UTC 2014,1.32,34.7,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:44 UTC 2014,1.32,33.3,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:49 UTC 2014,1.32,33.3,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:54 UTC 2014,1.32,36.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:59 UTC 2014,1.32,36.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:04 UTC 2014,0.009,36.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:09 UTC 2014,0.009,36.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:14 UTC 2014,1.32,33.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:20 UTC 2014,1.32,33.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:25 UTC 2014,1.32,33.8,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:30 UTC 2014,1.32,27.3,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:36 UTC 2014,1.32,27.3,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:41 UTC 2014,0.132,27.65,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:47 UTC 2014,0.132,27.65,11.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:52 UTC 2014,1.32,33.7,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:01 UTC 2014,1.32,24.5,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:09 UTC 2014,1.32,24.5,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:18 UTC 2014,1.32,31.6,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:26 UTC 2014,0.12,35.0,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:35 UTC 2014,1.32,36.15,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:43 UTC 2014,1.32,39.85,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:51 UTC 2014,1.32,26.3,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:00 UTC 2014,1.32,25.5,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:09 UTC 2014,1.32,27.95,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:17 UTC 2014,0.0042,27.95,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:25 UTC 2014,0.0039,42.5,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:34 UTC 2014,0.0039,34.35,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:42 UTC 2014,0.0033,34.35,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:51 UTC 2014,0.0035,41.75,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:00 UTC 2014,0.0043,41.75,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:09 UTC 2014,0.0043,41.75,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:17 UTC 2014,0.0043,44.25,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:25 UTC 2014,0.0042,38.1,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:34 UTC 2014,0.0039,34.65,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:42 UTC 2014,0.0038,38.25,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:50 UTC 2014,0.0033,44.05,11.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:59 UTC 2014,0.0033,44.05,11.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:04 UTC 2014,0.0035,34.35,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:09 UTC 2014,0.0035,34.35,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:15 UTC 2014,0.0036,37.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:20 UTC 2014,0.0036,37.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:25 UTC 2014,0.004,35.0,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:30 UTC 2014,0.0072,35.0,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:36 UTC 2014,0.0072,35.0,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:41 UTC 2014,0.009,43.05,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:47 UTC 2014,0.009,43.05,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:52 UTC 2014,0.0038,40.4,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:58 UTC 2014,0.0038,40.4,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:03 UTC 2014,0.0034,37.9,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:08 UTC 2014,0.0034,37.9,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:14 UTC 2014,0.0031,34.45,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:19 UTC 2014,0.0031,34.45,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:24 UTC 2014,0.0038,40.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:29 UTC 2014,0.0038,40.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:34 UTC 2014,0.0037,37.3,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:39 UTC 2014,0.0037,37.3,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:45 UTC 2014,0.0041,40.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:50 UTC 2014,0.0041,40.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:55 UTC 2014,0.0055,38.05,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:00 UTC 2014,0.0055,38.05,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:05 UTC 2014,0.0032,33.55,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:11 UTC 2014,0.009,36.65,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:16 UTC 2014,0.009,36.65,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:22 UTC 2014,1.2,35.1,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:27 UTC 2014,1.2,35.1,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:32 UTC 2014,1.2,26.7,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:39 UTC 2014,1.2,26.7,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:44 UTC 2014,1.2,28.8,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:49 UTC 2014,1.2,28.8,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:54 UTC 2014,0.0273,36.45,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:59 UTC 2014,0.0273,36.45,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:05 UTC 2014,1.2,28.5,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:10 UTC 2014,0.6,25.4,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:16 UTC 2014,0.6,25.4,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:22 UTC 2014,1.2,33.85,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:29 UTC 2014,1.2,33.85,10.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:34 UTC 2014,1.2,29.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:32:42 UTC 2014,1.2,24.95,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:32:51 UTC 2014,1.2,33.6,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:32:59 UTC 2014,1.2,33.6,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:08 UTC 2014,1.2,30.5,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:16 UTC 2014,0.2,30.5,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:24 UTC 2014,1.2,35.15,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:33 UTC 2014,1.2,34.0,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:42 UTC 2014,1.2,24.55,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:50 UTC 2014,1.2,29.05,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:59 UTC 2014,1.2,29.05,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:07 UTC 2014,1.2,37.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:15 UTC 2014,1.2,36.35,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:23 UTC 2014,0.15,35.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:32 UTC 2014,1.2,34.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:41 UTC 2014,1.2,33.7,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:51 UTC 2014,0.0048,38.0,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:00 UTC 2014,0.0037,39.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:08 UTC 2014,0.0037,39.8,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:16 UTC 2014,0.0038,37.2,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:25 UTC 2014,0.0038,34.2,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:33 UTC 2014,0.0044,40.85,10.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
