Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 21:10:35 UTC 2014,0.12,225.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:43 UTC 2014,0.12,174.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:10:51 UTC 2014,0.12,109.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:00 UTC 2014,0.12,109.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:08 UTC 2014,0.12,112.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:16 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:25 UTC 2014,0.12,92.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:33 UTC 2014,0.12,300.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:42 UTC 2014,0.12,375.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:50 UTC 2014,0.12,326.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:11:59 UTC 2014,0.12,326.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:07 UTC 2014,0.12,341.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:15 UTC 2014,0.12,390.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:23 UTC 2014,0.12,349.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:12:32 UTC 2014,0.12,333.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:39 UTC 2014,0.12,293.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:46 UTC 2014,0.12,293.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:51 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:12:57 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:02 UTC 2014,0.12,234.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:08 UTC 2014,0.12,234.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:13 UTC 2014,0.12,225.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:19 UTC 2014,0.12,225.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:24 UTC 2014,0.12,334.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:29 UTC 2014,0.12,334.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:34 UTC 2014,0.12,25.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:40 UTC 2014,0.12,25.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:45 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:13:56 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:01 UTC 2014,0.12,265.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:07 UTC 2014,0.12,265.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:12 UTC 2014,0.12,199.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:17 UTC 2014,0.12,199.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:23 UTC 2014,0.12,255.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:29 UTC 2014,0.12,255.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:34 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:44 UTC 2014,0.12,177.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:49 UTC 2014,0.12,177.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:14:55 UTC 2014,0.12,12.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:22 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:33 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:53 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:15:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:16:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:47 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:16:55 UTC 2014,0.12,185.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:03 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:12 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:17:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:02 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:11 UTC 2014,0.12,216.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:21 UTC 2014,0.12,222.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:31 UTC 2014,0.12,168.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:39 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 21:18:48 UTC 2014,0.12,131.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:53 UTC 2014,0.12,244.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:18:58 UTC 2014,0.12,244.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:04 UTC 2014,0.12,278.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:09 UTC 2014,0.12,278.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:14 UTC 2014,0.12,279.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:19 UTC 2014,0.12,279.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:24 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:30 UTC 2014,0.12,17.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:35 UTC 2014,0.12,243.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:40 UTC 2014,0.12,243.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:45 UTC 2014,0.12,111.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:50 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:19:56 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:02 UTC 2014,0.12,102.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:07 UTC 2014,0.12,102.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:12 UTC 2014,0.12,145.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:18 UTC 2014,0.12,145.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:23 UTC 2014,0.12,175.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:28 UTC 2014,0.12,175.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:33 UTC 2014,0.12,246.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:39 UTC 2014,0.12,246.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:44 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:49 UTC 2014,0.12,96.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:54 UTC 2014,0.12,54.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:20:59 UTC 2014,0.12,54.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:05 UTC 2014,0.12,144.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:10 UTC 2014,0.12,144.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:15 UTC 2014,0.12,214.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:20 UTC 2014,0.12,221.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:26 UTC 2014,0.12,221.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:31 UTC 2014,0.12,238.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:37 UTC 2014,0.12,238.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:42 UTC 2014,0.12,268.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:48 UTC 2014,0.12,268.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:53 UTC 2014,0.12,282.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 21:21:58 UTC 2014,0.12,282.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:04 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:09 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:14 UTC 2014,0.12,261.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:19 UTC 2014,0.12,261.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:24 UTC 2014,0.12,317.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:29 UTC 2014,0.12,317.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:35 UTC 2014,0.12,341.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:40 UTC 2014,0.12,336.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:46 UTC 2014,0.12,336.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:51 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:22:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:08 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:29 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:49 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:23:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:15 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:20 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:26 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:37 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:48 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:53 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:24:58 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:03 UTC 2014,0.12,147.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:08 UTC 2014,0.12,147.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:14 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:19 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:29 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:45 UTC 2014,0.12,10.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 21:25:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:25:58 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:23 UTC 2014,0.12,11.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:31 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:40 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:48 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:26:56 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:05 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:13 UTC 2014,0.12,312.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:22 UTC 2014,0.12,337.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:30 UTC 2014,0.12,337.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:40 UTC 2014,0.12,337.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:48 UTC 2014,0.12,397.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:27:56 UTC 2014,0.12,381.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:04 UTC 2014,0.12,304.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:12 UTC 2014,0.12,307.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:21 UTC 2014,0.12,318.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:30 UTC 2014,0.12,342.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:39 UTC 2014,0.12,343.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:48 UTC 2014,0.12,343.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:28:56 UTC 2014,0.12,400.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:02 UTC 2014,0.12,347.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:09 UTC 2014,0.12,347.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:14 UTC 2014,0.12,334.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:19 UTC 2014,0.12,334.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:25 UTC 2014,0.12,300.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:30 UTC 2014,0.12,300.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:35 UTC 2014,0.12,166.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:40 UTC 2014,0.12,133.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:46 UTC 2014,0.12,133.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:51 UTC 2014,0.12,317.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:29:57 UTC 2014,0.12,317.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:02 UTC 2014,0.12,356.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:08 UTC 2014,0.12,356.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:13 UTC 2014,0.12,381.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:18 UTC 2014,0.12,381.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:23 UTC 2014,0.12,320.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:29 UTC 2014,0.12,320.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:34 UTC 2014,0.12,327.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:39 UTC 2014,0.12,327.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:44 UTC 2014,0.12,291.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:49 UTC 2014,0.12,291.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:54 UTC 2014,0.12,220.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:30:59 UTC 2014,0.12,220.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:05 UTC 2014,0.12,377.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:10 UTC 2014,0.12,377.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:16 UTC 2014,0.12,134.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:27 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:32 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:54 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:31:59 UTC 2014,0.12,44.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:10 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:16 UTC 2014,0.12,2.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:27 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:32 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 21:32:38 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:32:46 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:32:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:02 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:11 UTC 2014,0.12,6.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:20 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:45 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:33:53 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:02 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:21 UTC 2014,0.12,8.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:31 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:40 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:50 UTC 2014,0.12,251.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:34:59 UTC 2014,0.12,251.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:07 UTC 2014,0.12,325.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:15 UTC 2014,0.12,312.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:23 UTC 2014,0.12,312.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:32 UTC 2014,0.12,274.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:41 UTC 2014,0.12,305.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:49 UTC 2014,0.12,268.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:35:58 UTC 2014,0.12,268.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Mon Feb 10 21:36:06 UTC 2014,0.12,273.0,1.0,EventProcessingServiceUnit_scaleIn,
