Time ,cost ,responseTime ,throughput ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 10:59:52 UTC 2014,0.84,8.0,127.0,111.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:59:59 UTC 2014,0.84,8.0,132.0,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:04 UTC 2014,0.84,8.0,132.0,150.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:20 UTC 2014,0.84,8.1667,158.0,176.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:26 UTC 2014,0.84,8.1667,158.0,176.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:33 UTC 2014,0.84,8.1667,158.0,176.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:39 UTC 2014,0.84,8.1667,201.0,63.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:46 UTC 2014,0.84,8.1667,201.0,63.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:52 UTC 2014,0.84,8.1667,201.0,63.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:00:58 UTC 2014,0.84,8.1667,201.0,63.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:06 UTC 2014,0.84,8.5,243.0,172.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:15 UTC 2014,0.84,8.5,243.0,172.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:23 UTC 2014,0.84,7.5,178.0,121.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:29 UTC 2014,0.84,7.5,178.0,121.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:38 UTC 2014,0.84,7.5,178.0,121.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:44 UTC 2014,0.84,7.5,178.0,121.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:50 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:01:55 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:02:02 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:02:08 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:02:20 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:02:31 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:02:46 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:02:57 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:03:09 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:03:20 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:03:31 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:03:44 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:03:54 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:04:05 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:04:18 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:04:28 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:04:39 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:04:49 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:05:02 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:05:13 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:05:24 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:05:36 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 11:05:48 UTC 2014,0.84,9.1667,144.0,89.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:05:58 UTC 2014,0.84,8.3333,203.0,77.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:03 UTC 2014,0.84,8.3333,203.0,77.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:10 UTC 2014,0.84,8.3333,203.0,77.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:16 UTC 2014,0.84,6.8333,157.0,52.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:25 UTC 2014,0.84,6.8333,157.0,52.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:32 UTC 2014,0.84,12.5,218.0,171.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:39 UTC 2014,0.84,12.5,218.0,171.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:44 UTC 2014,0.84,12.5,218.0,171.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:06:55 UTC 2014,0.84,12.5,218.0,171.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:01 UTC 2014,0.84,8.1667,138.0,164.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:07 UTC 2014,0.84,8.1667,138.0,164.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:15 UTC 2014,0.84,8.1667,138.0,164.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:26 UTC 2014,0.84,7.6667,192.0,79.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:33 UTC 2014,0.84,7.6667,192.0,79.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:40 UTC 2014,0.84,8.3333,176.0,175.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:07:53 UTC 2014,0.84,8.3333,176.0,175.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:06 UTC 2014,0.84,8.3333,176.0,175.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:12 UTC 2014,0.84,8.3333,176.0,175.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:20 UTC 2014,0.84,8.3333,186.0,185.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:28 UTC 2014,0.84,8.3333,186.0,185.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:35 UTC 2014,0.84,8.3333,186.0,185.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:46 UTC 2014,0.84,7.5,84.0,108.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:08:55 UTC 2014,0.84,7.5,84.0,108.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:05 UTC 2014,0.84,7.5,84.0,108.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:16 UTC 2014,0.84,7.5,84.0,108.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:22 UTC 2014,0.84,7.0,113.0,67.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:31 UTC 2014,0.84,7.0,113.0,67.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:37 UTC 2014,0.84,6.6667,91.0,118.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:43 UTC 2014,0.84,6.6667,91.0,118.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:09:59 UTC 2014,0.84,8.3333,148.0,141.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:08 UTC 2014,0.84,8.3333,148.0,141.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:17 UTC 2014,0.84,6.6667,122.0,133.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:23 UTC 2014,0.84,6.6667,122.0,133.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:32 UTC 2014,0.84,6.6667,122.0,133.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:39 UTC 2014,0.84,6.6667,122.0,133.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:50 UTC 2014,0.84,10.0,161.0,54.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:10:55 UTC 2014,0.84,6.5,152.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:01 UTC 2014,0.84,6.5,152.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:08 UTC 2014,0.84,6.5,152.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:15 UTC 2014,0.84,0.0,0.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:20 UTC 2014,0.84,0.0,0.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:27 UTC 2014,0.84,0.0,0.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:35 UTC 2014,0.84,0.0,0.0,30.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:40 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 11:11:47 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:11:59 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:12:11 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:12:22 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:12:34 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:12:46 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:12:57 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:06 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:12 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:19 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:25 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:32 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:38 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:45 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:13:58 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:04 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:11 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:18 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:25 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:31 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:38 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:46 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:14:54 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:15:02 UTC 2014,0.84,19.5,171.0,122.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:15:16 UTC 2014,0.84,19.5,171.0,122.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:15:30 UTC 2014,0.84,12.0,177.0,249.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:15:42 UTC 2014,0.84,12.0,177.0,249.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:15:53 UTC 2014,0.84,12.0,177.0,249.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:16:11 UTC 2014,0.84,7.8333,147.0,209.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:16:18 UTC 2014,0.84,7.8333,147.0,209.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:16:29 UTC 2014,0.84,9.5,112.0,90.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:16:36 UTC 2014,0.84,9.5,112.0,90.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:16:45 UTC 2014,0.84,9.5,112.0,90.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:16:59 UTC 2014,0.84,9.5,112.0,90.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:05 UTC 2014,0.84,8.1667,135.0,129.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:12 UTC 2014,0.84,8.1667,135.0,129.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:25 UTC 2014,0.84,8.1667,135.0,129.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:31 UTC 2014,0.84,10.0,150.0,144.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:40 UTC 2014,0.84,10.0,150.0,144.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:17:54 UTC 2014,0.84,10.0,150.0,144.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:18:00 UTC 2014,0.84,10.0,150.0,144.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:18:06 UTC 2014,0.84,6.8333,156.0,123.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:18:15 UTC 2014,0.84,6.8333,156.0,123.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:18:32 UTC 2014,0.84,10.3333,205.0,87.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:18:43 UTC 2014,0.84,10.3333,189.0,163.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:18:54 UTC 2014,0.84,13.1667,189.0,163.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:19:05 UTC 2014,0.84,13.1667,189.0,163.0,7.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 11:19:20 UTC 2014,0.84,13.1667,189.0,163.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:19:27 UTC 2014,0.84,12.5,151.0,175.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:19:39 UTC 2014,0.84,12.5,151.0,175.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:19:50 UTC 2014,0.84,12.5,151.0,175.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:00 UTC 2014,0.84,12.5,151.0,175.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:06 UTC 2014,0.84,12.5,151.0,175.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:13 UTC 2014,0.84,12.1667,163.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:21 UTC 2014,0.84,12.1667,163.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:27 UTC 2014,0.84,12.1667,163.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:34 UTC 2014,0.84,12.1667,163.0,165.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:47 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:52 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:20:58 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:05 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:11 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:16 UTC 2014,0.84,11.8333,192.0,77.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:22 UTC 2014,0.84,13.0,120.0,113.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:30 UTC 2014,0.84,13.0,120.0,113.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:42 UTC 2014,0.84,13.0,120.0,113.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:49 UTC 2014,0.84,13.0,120.0,113.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:21:54 UTC 2014,0.84,13.0,120.0,113.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:04 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:10 UTC 2014,0.84,4.6667,11.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:15 UTC 2014,0.84,4.6667,11.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:24 UTC 2014,0.84,4.6667,11.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:29 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:35 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:41 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:48 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:22:54 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:01 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:06 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:12 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:19 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:26 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:31 UTC 2014,0.84,0.0,0.0,0.0,7.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 11:23:38 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:23:50 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:01 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:12 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:23 UTC 2014,0.84,0.0,0.0,0.0,7.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 11:24:33 UTC 2014,0.84,7.8333,80.0,97.0,7.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:42 UTC 2014,0.96,1.8333,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:47 UTC 2014,0.96,1.8333,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:53 UTC 2014,0.96,1.8333,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:24:58 UTC 2014,0.96,1.8333,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:03 UTC 2014,0.96,1.8333,1.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:10 UTC 2014,0.96,8.3333,151.0,174.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:17 UTC 2014,0.96,8.3333,151.0,174.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:23 UTC 2014,0.96,8.3333,151.0,174.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:28 UTC 2014,0.96,2.2857,2.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:41 UTC 2014,0.96,2.2857,2.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:25:54 UTC 2014,0.96,2.2857,2.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:00 UTC 2014,0.96,2.2857,2.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:17 UTC 2014,0.96,2.2857,2.0,0.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:25 UTC 2014,0.96,12.8571,165.0,179.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:33 UTC 2014,0.96,12.8571,165.0,179.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:26:47 UTC 2014,0.96,11.4286,131.0,78.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:03 UTC 2014,0.96,11.4286,131.0,78.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:15 UTC 2014,0.96,9.1429,146.0,140.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:24 UTC 2014,0.96,9.1429,146.0,140.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:32 UTC 2014,0.96,9.1429,146.0,140.0,8.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 11:27:42 UTC 2014,0.96,9.1429,146.0,140.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:27:59 UTC 2014,0.96,9.1429,146.0,140.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:14 UTC 2014,0.96,12.2857,136.0,115.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:25 UTC 2014,0.96,9.2857,146.0,54.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:35 UTC 2014,0.96,9.2857,146.0,54.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:28:50 UTC 2014,0.96,9.2857,146.0,54.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:03 UTC 2014,0.96,3.0,73.0,150.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:15 UTC 2014,0.96,3.0,73.0,150.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:27 UTC 2014,0.96,7.8571,114.0,112.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:38 UTC 2014,0.96,7.8571,114.0,112.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:29:57 UTC 2014,0.96,10.1667,145.0,182.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:30:07 UTC 2014,0.96,10.1667,145.0,182.0,8.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 11:30:21 UTC 2014,0.96,7.0,118.0,147.0,8.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:29 UTC 2014,0.96,7.0,118.0,147.0,8.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:36 UTC 2014,0.84,7.0,118.0,147.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:43 UTC 2014,0.84,7.0,118.0,147.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:30:52 UTC 2014,0.84,16.3333,137.0,110.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:11 UTC 2014,0.84,16.3333,137.0,110.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:22 UTC 2014,0.84,7.3333,152.0,95.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:29 UTC 2014,0.84,7.3333,152.0,95.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:36 UTC 2014,0.84,7.3333,152.0,95.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:47 UTC 2014,0.84,7.3333,152.0,95.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:31:53 UTC 2014,0.84,7.3333,152.0,95.0,7.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 11:32:00 UTC 2014,0.84,11.6667,89.0,100.0,7.0,EventProcessingServiceUnit_scaleIn,
