Time ,cost/client/h , ongoingAction, targetedNodeID
Tue Feb 18 10:04:55 UTC 2014,0.005,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:00 UTC 2014,0.005,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:05 UTC 2014,0.005,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:10 UTC 2014,0.005,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:15 UTC 2014,0.006,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:20 UTC 2014,0.006,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:25 UTC 2014,0.006,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:30 UTC 2014,0.006,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:35 UTC 2014,0.0061,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:41 UTC 2014,0.0061,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:46 UTC 2014,0.0065,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:51 UTC 2014,0.0065,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:05:56 UTC 2014,0.0065,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:01 UTC 2014,0.045,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:06 UTC 2014,0.045,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:11 UTC 2014,0.045,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:16 UTC 2014,0.045,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:21 UTC 2014,0.0058,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:27 UTC 2014,0.0058,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:32 UTC 2014,0.0058,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:37 UTC 2014,0.0028,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:42 UTC 2014,0.0028,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:47 UTC 2014,0.0028,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:52 UTC 2014,0.0028,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:06:57 UTC 2014,0.0052,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:02 UTC 2014,0.0084,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:07 UTC 2014,0.0084,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:12 UTC 2014,0.0084,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:17 UTC 2014,0.0048,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:23 UTC 2014,0.0048,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:28 UTC 2014,0.0048,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:33 UTC 2014,0.0048,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:39 UTC 2014,0.0048,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:44 UTC 2014,0.0069,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:49 UTC 2014,0.0069,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:07:55 UTC 2014,0.0069,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:00 UTC 2014,0.0129,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:05 UTC 2014,0.0129,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:10 UTC 2014,0.0079,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:15 UTC 2014,0.0079,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:21 UTC 2014,0.0039,DataNodeServiceUnit_scaleIn,
Tue Feb 18 10:08:26 UTC 2014,0.0046,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:32 UTC 2014,0.0046,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:38 UTC 2014,0.0091,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:44 UTC 2014,0.0091,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:50 UTC 2014,0.0021,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:08:56 UTC 2014,0.0021,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:02 UTC 2014,0.0141,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:08 UTC 2014,0.0141,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:14 UTC 2014,0.0076,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:20 UTC 2014,0.0084,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:26 UTC 2014,0.0084,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:32 UTC 2014,0.0084,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:38 UTC 2014,0.0084,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:44 UTC 2014,0.0021,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:51 UTC 2014,0.0021,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:09:57 UTC 2014,0.0021,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:03 UTC 2014,0.0063,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:09 UTC 2014,0.0063,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:15 UTC 2014,0.0063,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:21 UTC 2014,0.0038,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:27 UTC 2014,0.0167,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:33 UTC 2014,0.0167,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:39 UTC 2014,0.0167,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:45 UTC 2014,0.72,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:51 UTC 2014,0.72,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:10:57 UTC 2014,0.72,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:03 UTC 2014,0.72,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:09 UTC 2014,0.72,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 10:11:16 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:21 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:26 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:31 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:36 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:41 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:47 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:52 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:11:57 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:02 UTC 2014,0.0222,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:07 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:12 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:17 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:22 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:27 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:32 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:37 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:42 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:47 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:52 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:12:58 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:03 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:08 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:13 UTC 2014,0.0062,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:18 UTC 2014,0.0062,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:24 UTC 2014,0.0062,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:29 UTC 2014,0.0062,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:34 UTC 2014,0.0857,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:39 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:44 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:49 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:54 UTC 2014,0.0017,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:13:59 UTC 2014,0.0017,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:05 UTC 2014,0.0017,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:10 UTC 2014,0.6,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:15 UTC 2014,0.0058,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:20 UTC 2014,0.0058,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:25 UTC 2014,0.0049,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:31 UTC 2014,0.0049,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 10:14:36 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:43 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:49 UTC 2014,0.0109,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:14:55 UTC 2014,0.0222,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:01 UTC 2014,0.0222,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:07 UTC 2014,0.0222,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:13 UTC 2014,0.0043,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:19 UTC 2014,0.0043,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:25 UTC 2014,0.0043,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:31 UTC 2014,0.0043,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:38 UTC 2014,0.0018,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:15:44 UTC 2014,0.0021,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:49 UTC 2014,0.0021,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:54 UTC 2014,0.0068,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:15:59 UTC 2014,0.0068,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:04 UTC 2014,0.0068,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:09 UTC 2014,0.0068,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:14 UTC 2014,0.0079,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:19 UTC 2014,0.0079,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:24 UTC 2014,0.72,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:29 UTC 2014,0.72,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:34 UTC 2014,0.72,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:39 UTC 2014,0.0029,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:44 UTC 2014,0.0029,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:50 UTC 2014,0.0029,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:16:55 UTC 2014,0.0029,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:00 UTC 2014,0.0062,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:05 UTC 2014,0.0062,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:10 UTC 2014,0.0036,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:15 UTC 2014,0.0036,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:20 UTC 2014,0.04,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:25 UTC 2014,0.0025,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:30 UTC 2014,0.0025,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:35 UTC 2014,0.0025,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:41 UTC 2014,0.005,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:46 UTC 2014,0.005,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:51 UTC 2014,0.005,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:17:56 UTC 2014,0.0039,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:01 UTC 2014,0.0039,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:06 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:11 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:16 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:21 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:27 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:32 UTC 2014,0.007,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:37 UTC 2014,0.0035,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:42 UTC 2014,0.0035,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:47 UTC 2014,0.0035,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:52 UTC 2014,0.0035,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:18:57 UTC 2014,0.0069,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:04 UTC 2014,0.0069,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:10 UTC 2014,0.0069,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:16 UTC 2014,0.0069,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:22 UTC 2014,0.0379,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:28 UTC 2014,0.0379,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:34 UTC 2014,0.0379,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:40 UTC 2014,0.0034,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:46 UTC 2014,0.0034,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:53 UTC 2014,0.012,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:19:59 UTC 2014,0.0035,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:20:05 UTC 2014,0.0041,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:10 UTC 2014,0.0041,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:15 UTC 2014,0.0032,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:20 UTC 2014,0.0032,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:26 UTC 2014,0.0072,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:31 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:36 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:41 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:46 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:51 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:20:56 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:02 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:07 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:12 UTC 2014,0.0024,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:17 UTC 2014,0.0024,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:22 UTC 2014,0.0024,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:27 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:32 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:37 UTC 2014,0.0076,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:42 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:47 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:53 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:21:58 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:03 UTC 2014,0.28,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:08 UTC 2014,0.28,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:13 UTC 2014,0.21,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:22:18 UTC 2014,0.21,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:24 UTC 2014,0.21,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:30 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:36 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:42 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:49 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:22:55 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:01 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:07 UTC 2014,0.84,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 10:23:13 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:18 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:23 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:28 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:33 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:38 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:43 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:48 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:53 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:23:58 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:03 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:09 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:14 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:19 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:24 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:29 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:34 UTC 2014,0.192,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:39 UTC 2014,0.192,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:44 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:49 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:54 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:24:59 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:04 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:10 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:15 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:20 UTC 2014,0.96,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:25 UTC 2014,0.0061,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:30 UTC 2014,0.0061,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:35 UTC 2014,0.0061,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:40 UTC 2014,0.0061,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:45 UTC 2014,0.0686,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:50 UTC 2014,0.0686,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:25:55 UTC 2014,0.0686,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:01 UTC 2014,0.0087,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:06 UTC 2014,0.0087,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:11 UTC 2014,0.0141,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:16 UTC 2014,0.0141,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:21 UTC 2014,0.0141,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:26 UTC 2014,0.0141,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:32 UTC 2014,0.0141,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:37 UTC 2014,0.0033,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:42 UTC 2014,0.0033,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:47 UTC 2014,0.0033,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:52 UTC 2014,0.0033,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 10:26:57 UTC 2014,0.0033,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:03 UTC 2014,0.0133,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:09 UTC 2014,0.0133,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:16 UTC 2014,0.0133,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:22 UTC 2014,0.0098,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:28 UTC 2014,0.0098,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:34 UTC 2014,0.0059,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:40 UTC 2014,0.0059,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:46 UTC 2014,0.0259,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:52 UTC 2014,0.0259,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 10:27:58 UTC 2014,0.012,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:03 UTC 2014,0.0135,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:08 UTC 2014,0.0135,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:13 UTC 2014,0.0135,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:18 UTC 2014,0.0135,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:23 UTC 2014,0.0046,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:29 UTC 2014,0.0046,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:34 UTC 2014,0.0046,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:39 UTC 2014,0.0059,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:44 UTC 2014,0.0059,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:49 UTC 2014,0.0059,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:28:55 UTC 2014,0.015,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:00 UTC 2014,0.015,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:05 UTC 2014,0.015,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:10 UTC 2014,0.015,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:15 UTC 2014,0.015,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:21 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:26 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:31 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:37 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:42 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:47 UTC 2014,0.0031,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:53 UTC 2014,0.0097,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:29:58 UTC 2014,0.0097,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:30:03 UTC 2014,0.009,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:30:08 UTC 2014,0.009,DataNodeServiceUnit_scaleOut,
Tue Feb 18 10:30:13 UTC 2014,0.009,DataNodeServiceUnit_scaleOut,
