Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 13:37:28 UTC 2014,0.36,9.3333,99.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:37:40 UTC 2014,0.36,8.3333,147.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:37:54 UTC 2014,0.36,8.3333,147.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:38:04 UTC 2014,0.36,8.3333,147.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:38:20 UTC 2014,0.36,7.3333,73.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:38:32 UTC 2014,0.36,7.3333,73.0,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:38:50 UTC 2014,0.36,7.0,151.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:00 UTC 2014,0.36,7.0,212.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:26 UTC 2014,0.36,7.0,212.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:32 UTC 2014,0.36,7.0,212.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:46 UTC 2014,0.36,8.0,153.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:51 UTC 2014,0.36,8.0,153.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:39:58 UTC 2014,0.36,8.0,153.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:40:09 UTC 2014,0.36,8.0,153.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:40:17 UTC 2014,0.36,8.0,153.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:40:22 UTC 2014,0.36,8.0,114.0,3.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:40:30 UTC 2014,0.36,8.0,114.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:40:42 UTC 2014,0.36,8.0,114.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:40:55 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:41:06 UTC 2014,0.36,2.6667,83.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:41:16 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 13:41:26 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:41:38 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:41:45 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:41:50 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:04 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:10 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:18 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:30 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:35 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:44 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:42:51 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:02 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:08 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:14 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:22 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:28 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:36 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:47 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:43:55 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:03 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:12 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:18 UTC 2014,0.36,7.0,188.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:28 UTC 2014,0.36,7.0,188.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:44 UTC 2014,0.36,11.3333,215.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:52 UTC 2014,0.36,11.3333,215.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:44:59 UTC 2014,0.36,11.3333,215.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:45:05 UTC 2014,0.36,11.3333,215.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:45:14 UTC 2014,0.36,10.0,112.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:45:26 UTC 2014,0.36,8.0,218.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:45:46 UTC 2014,0.36,8.0,218.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:45:59 UTC 2014,0.36,9.0,143.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:09 UTC 2014,0.36,9.0,143.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:22 UTC 2014,0.36,9.0,143.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:30 UTC 2014,0.36,9.0,143.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:36 UTC 2014,0.36,9.0,143.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:42 UTC 2014,0.36,9.6667,126.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:46:50 UTC 2014,0.36,9.6667,126.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:47:07 UTC 2014,0.36,6.3333,148.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 13:47:19 UTC 2014,0.36,6.3333,148.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:47:34 UTC 2014,0.36,8.0,153.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:47:48 UTC 2014,0.36,8.0,153.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:48:03 UTC 2014,0.36,8.0,127.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:48:18 UTC 2014,0.36,8.0,127.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:48:29 UTC 2014,0.36,6.3333,162.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:48:39 UTC 2014,0.36,10.3333,162.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:48:48 UTC 2014,0.36,10.3333,162.0,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:48:54 UTC 2014,0.48,8.0,214.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:00 UTC 2014,0.48,8.0,214.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:09 UTC 2014,0.48,8.0,214.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:22 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:35 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:45 UTC 2014,0.48,-0.25,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:51 UTC 2014,0.48,8.5,32.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:49:57 UTC 2014,0.48,8.25,198.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:15 UTC 2014,0.48,8.25,198.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:22 UTC 2014,0.48,8.25,198.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:29 UTC 2014,0.48,6.75,241.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:40 UTC 2014,0.48,6.75,241.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:47 UTC 2014,0.48,6.75,241.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:53 UTC 2014,0.48,6.75,241.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:50:59 UTC 2014,0.48,6.75,241.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:05 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:13 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:19 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:26 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:32 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:37 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:43 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:50 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:51:56 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:02 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:07 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:14 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:20 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:27 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:33 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:42 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:52:54 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:53:09 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:53:17 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:53:35 UTC 2014,0.48,0.0,0.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 13:53:41 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:53:54 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:54:05 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:54:18 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:54:30 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:54:41 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:54:56 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:55:05 UTC 2014,0.48,8.75,146.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:55:16 UTC 2014,0.48,8.75,146.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:55:31 UTC 2014,0.48,8.75,146.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:55:42 UTC 2014,0.48,8.75,113.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:55:52 UTC 2014,0.48,8.75,113.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:56:06 UTC 2014,0.48,8.25,126.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:56:20 UTC 2014,0.48,8.25,126.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:56:32 UTC 2014,0.48,6.75,161.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:56:43 UTC 2014,0.48,6.75,161.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:56:56 UTC 2014,0.48,7.0,141.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:57:07 UTC 2014,0.48,7.0,141.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 13:57:18 UTC 2014,0.48,7.25,156.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:57:31 UTC 2014,0.48,7.25,156.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:57:39 UTC 2014,0.48,7.25,156.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:57:54 UTC 2014,0.48,7.5,175.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:58:03 UTC 2014,0.48,7.5,175.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:58:11 UTC 2014,0.48,6.5,161.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:58:24 UTC 2014,0.48,7.75,201.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:58:52 UTC 2014,0.48,7.5,145.0,4.0,DataNodeServiceUnit_scaleIn,
Tue Feb 18 13:59:01 UTC 2014,0.48,7.5,145.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:59:11 UTC 2014,0.48,10.0,76.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:59:25 UTC 2014,0.48,10.0,76.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:59:36 UTC 2014,0.48,6.0,130.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 13:59:47 UTC 2014,0.48,6.0,130.0,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 14:00:00 UTC 2014,0.48,6.0,130.0,4.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:00:22 UTC 2014,0.6,7.25,187.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:00:35 UTC 2014,0.6,6.5,63.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:00:45 UTC 2014,0.6,6.5,63.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:00:51 UTC 2014,0.6,6.5,63.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:00 UTC 2014,0.6,6.5,63.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:11 UTC 2014,0.6,6.2,92.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:16 UTC 2014,0.6,6.2,92.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:27 UTC 2014,0.6,6.2,92.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:32 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:38 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:44 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:51 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:01:57 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:06 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:13 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:22 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:27 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:38 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:44 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:02:53 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:05 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:13 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:25 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:33 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:50 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:03:56 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:04:03 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:04:09 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:04:16 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:04:22 UTC 2014,0.6,0.0,0.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:04:49 UTC 2014,0.6,1.2,89.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:05:09 UTC 2014,0.6,1.2,89.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:05:25 UTC 2014,0.6,1.2,89.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:05:34 UTC 2014,0.6,10.4,116.0,5.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 14:05:39 UTC 2014,0.6,10.4,116.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:06:00 UTC 2014,0.6,8.0,94.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:06:10 UTC 2014,0.6,8.0,94.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:06:22 UTC 2014,0.6,10.2,175.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:06:36 UTC 2014,0.6,6.2,154.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:06:48 UTC 2014,0.6,6.4,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:07:04 UTC 2014,0.6,6.4,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:07:21 UTC 2014,0.6,6.4,132.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:07:31 UTC 2014,0.6,6.4,132.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:07:36 UTC 2014,0.6,7.8,106.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:07:43 UTC 2014,0.6,7.8,106.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:07:55 UTC 2014,0.6,7.8,106.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:03 UTC 2014,0.6,7.6,144.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:09 UTC 2014,0.6,7.6,144.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:19 UTC 2014,0.6,7.6,144.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:25 UTC 2014,0.6,7.6,144.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:36 UTC 2014,0.6,7.6,144.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:43 UTC 2014,0.6,8.0,224.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:08:49 UTC 2014,0.6,8.0,224.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:09:02 UTC 2014,0.6,5.2,132.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:09:12 UTC 2014,0.6,5.2,132.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:09:19 UTC 2014,0.6,5.2,132.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:09:34 UTC 2014,0.6,7.4,139.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:09:45 UTC 2014,0.6,7.4,139.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:09:55 UTC 2014,0.6,14.2,70.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:10:12 UTC 2014,0.6,4.8,107.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:10:31 UTC 2014,0.6,4.8,107.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:10:42 UTC 2014,0.6,8.2,70.0,5.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 14:10:57 UTC 2014,0.6,8.2,70.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:02 UTC 2014,0.6,8.2,70.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:07 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:15 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:21 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:31 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:39 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:49 UTC 2014,0.6,6.4,146.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:11:59 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:07 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:16 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:23 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:30 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:37 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:43 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:51 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:12:56 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:03 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:09 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:15 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:21 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:32 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:38 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:45 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:51 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:13:58 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:07 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:19 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:25 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:34 UTC 2014,0.6,0.0,0.0,5.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 14:14:43 UTC 2014,0.6,4.2,67.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:14:59 UTC 2014,0.6,4.2,67.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:10 UTC 2014,0.6,4.2,67.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:20 UTC 2014,0.6,4.2,67.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 14:15:30 UTC 2014,0.6,6.6,230.0,5.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
