Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 15:13:11 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:17 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:51 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:13:57 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:09 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:23 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:34 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:45 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:50 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:14:58 UTC 2014,0.12,116.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:09 UTC 2014,0.12,116.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:22 UTC 2014,0.12,116.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:29 UTC 2014,0.12,116.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:42 UTC 2014,0.12,86.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:48 UTC 2014,0.12,86.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:15:56 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:08 UTC 2014,0.12,36.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:19 UTC 2014,0.12,23.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:16:32 UTC 2014,0.12,23.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:16:50 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:16:59 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:11 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:20 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:31 UTC 2014,0.12,42.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:41 UTC 2014,0.12,224.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:17:51 UTC 2014,0.12,224.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:06 UTC 2014,0.12,224.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:15 UTC 2014,0.12,135.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:25 UTC 2014,0.12,135.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:30 UTC 2014,0.12,178.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:41 UTC 2014,0.12,178.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:49 UTC 2014,0.12,241.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:18:56 UTC 2014,0.12,241.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:07 UTC 2014,0.12,124.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:14 UTC 2014,0.12,124.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:23 UTC 2014,0.12,124.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:30 UTC 2014,0.12,124.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:37 UTC 2014,0.12,124.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:43 UTC 2014,0.12,95.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:19:52 UTC 2014,0.12,95.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:07 UTC 2014,0.12,95.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:12 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:19 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:25 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:31 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:38 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:45 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:20:58 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:21:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:06 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:15 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:22:26 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:22:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:22:48 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:22:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:04 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:20 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:39 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:23:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:09 UTC 2014,0.12,105.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:21 UTC 2014,0.12,105.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:28 UTC 2014,0.12,105.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:34 UTC 2014,0.12,105.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:44 UTC 2014,0.12,149.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:24:55 UTC 2014,0.12,149.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:03 UTC 2014,0.12,149.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:11 UTC 2014,0.12,155.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:19 UTC 2014,0.12,155.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:27 UTC 2014,0.12,155.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:37 UTC 2014,0.12,199.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:46 UTC 2014,0.12,199.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:25:52 UTC 2014,0.12,199.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:00 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:09 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:14 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:23 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:32 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:26:41 UTC 2014,0.12,115.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:26:50 UTC 2014,0.12,155.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:00 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:11 UTC 2014,0.12,114.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:22 UTC 2014,0.12,163.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:30 UTC 2014,0.12,163.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:39 UTC 2014,0.12,326.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Tue Feb 18 15:27:51 UTC 2014,0.12,326.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:27:57 UTC 2014,0.12,326.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:07 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:23 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:36 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:48 UTC 2014,0.12,198.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:28:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:00 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 15:29:25 UTC 2014,0.12,64.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:29:46 UTC 2014,0.12,64.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:29:58 UTC 2014,0.12,276.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:09 UTC 2014,0.12,276.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:18 UTC 2014,0.12,276.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:30:42 UTC 2014,0.12,87.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:30:49 UTC 2014,0.12,87.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:30:55 UTC 2014,0.12,87.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:03 UTC 2014,0.12,87.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:09 UTC 2014,0.12,87.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:14 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:21 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:27 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:31:55 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:19 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:40 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:51 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:32:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:29 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:33:49 UTC 2014,0.12,347.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:13 UTC 2014,0.12,347.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:22 UTC 2014,0.12,347.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:32 UTC 2014,0.12,347.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:39 UTC 2014,0.12,266.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:34:57 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:15 UTC 2014,0.12,165.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:20 UTC 2014,0.12,120.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:28 UTC 2014,0.12,120.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:34 UTC 2014,0.12,118.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:47 UTC 2014,0.12,118.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:35:52 UTC 2014,0.12,118.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:36:00 UTC 2014,0.12,340.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:36:05 UTC 2014,0.12,340.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:36:13 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:22 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:32 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:42 UTC 2014,0.12,113.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:36:52 UTC 2014,0.12,113.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:07 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:17 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:25 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:34 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:50 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:37:59 UTC 2014,0.12,117.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:08 UTC 2014,0.12,113.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:17 UTC 2014,0.12,180.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:25 UTC 2014,0.12,180.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:34 UTC 2014,0.12,63.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:38:46 UTC 2014,0.12,208.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:38:55 UTC 2014,0.12,208.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:02 UTC 2014,0.12,208.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:13 UTC 2014,0.12,186.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:19 UTC 2014,0.12,186.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:30 UTC 2014,0.12,186.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:35 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:46 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:39:59 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:04 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:11 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:17 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:23 UTC 2014,0.12,138.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:45 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:40:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:18 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:43 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:41:56 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:03 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:16 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:42:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:42:50 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:11 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:32 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Tue Feb 18 15:43:42 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:43:50 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:43:58 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:08 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:19 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:25 UTC 2014,0.12,129.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:44 UTC 2014,0.12,129.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:51 UTC 2014,0.12,129.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:44:59 UTC 2014,0.12,148.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:14 UTC 2014,0.12,148.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:26 UTC 2014,0.12,148.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:35 UTC 2014,0.12,236.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:45 UTC 2014,0.12,236.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:53 UTC 2014,0.12,236.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:45:59 UTC 2014,0.12,26.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:15 UTC 2014,0.12,26.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:24 UTC 2014,0.12,26.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:35 UTC 2014,0.12,26.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:42 UTC 2014,0.12,109.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:46:52 UTC 2014,0.12,109.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:01 UTC 2014,0.12,109.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:11 UTC 2014,0.12,261.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:19 UTC 2014,0.12,261.0,1.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 15:47:32 UTC 2014,0.12,261.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:43 UTC 2014,0.12,261.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:47:52 UTC 2014,0.12,126.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:01 UTC 2014,0.12,287.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:11 UTC 2014,0.12,287.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:28 UTC 2014,0.12,287.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:40 UTC 2014,0.12,206.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:48:51 UTC 2014,0.12,206.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:07 UTC 2014,0.12,200.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:17 UTC 2014,0.12,200.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:34 UTC 2014,0.12,200.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:43 UTC 2014,0.12,157.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:49:52 UTC 2014,0.12,157.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:50:04 UTC 2014,0.12,175.0,1.0,EventProcessingServiceUnit_scaleIn,EventProcessingServiceUnit
Tue Feb 18 15:50:15 UTC 2014,0.12,175.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:22 UTC 2014,0.12,175.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:29 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:42 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:53 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:50:59 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:05 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:12 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:21 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:27 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:35 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:40 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
Tue Feb 18 15:51:50 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleIn,
