Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 09:57:22 UTC 2014,52.1333,0.48,0.3169,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:28 UTC 2014,44.6667,0.48,0.3152,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:33 UTC 2014,44.6667,0.48,0.3152,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:38 UTC 2014,44.6667,0.48,0.3152,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:43 UTC 2014,48.2667,0.48,0.3144,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:48 UTC 2014,48.2667,0.48,0.3144,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:53 UTC 2014,46.1333,0.48,0.3137,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:58 UTC 2014,46.1333,0.48,0.3137,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:03 UTC 2014,46.1333,0.48,0.3137,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:08 UTC 2014,46.1333,0.48,0.3137,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:13 UTC 2014,46.1333,0.48,0.3137,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:18 UTC 2014,44.65,0.48,0.3136,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:23 UTC 2014,44.65,0.48,0.3136,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:28 UTC 2014,47.65,0.48,0.3132,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:33 UTC 2014,47.65,0.48,0.3132,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:38 UTC 2014,43.2667,0.48,0.313,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:44 UTC 2014,43.2667,0.48,0.313,4.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:49 UTC 2014,39.9667,0.48,0.313,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:58:58 UTC 2014,45.1667,0.48,0.313,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:07 UTC 2014,45.1667,0.48,0.313,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:16 UTC 2014,45.1667,0.48,0.313,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:25 UTC 2014,45.2,0.48,0.3128,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:34 UTC 2014,45.2,0.48,0.3128,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:43 UTC 2014,45.2,0.48,0.3128,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:52 UTC 2014,47.3,0.48,0.3123,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:01 UTC 2014,46.3167,0.48,0.312,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:10 UTC 2014,52.3833,0.48,0.3118,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:19 UTC 2014,42.1,0.48,0.3108,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:28 UTC 2014,38.225,0.48,0.3106,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:37 UTC 2014,33.425,0.48,0.3106,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:46 UTC 2014,33.425,0.48,0.3105,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:55 UTC 2014,40.9,0.48,0.3102,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:05 UTC 2014,40.9,0.48,0.3102,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:01:14 UTC 2014,39.45,0.48,0.3102,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
