Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:18:59 UTC 2014,75.6972,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:19:04 UTC 2014,75.6972,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:19:09 UTC 2014,80.3393,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:19:14 UTC 2014,80.3393,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:19:20 UTC 2014,80.3393,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:28 UTC 2014,89.2028,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:37 UTC 2014,79.4383,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:45 UTC 2014,79.4383,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:53 UTC 2014,79.8395,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:02 UTC 2014,77.5124,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:10 UTC 2014,77.5124,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:18 UTC 2014,71.328,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:27 UTC 2014,71.328,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:35 UTC 2014,79.2,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:43 UTC 2014,76.3,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:52 UTC 2014,79.005,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:00 UTC 2014,79.005,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:08 UTC 2014,87.9,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:17 UTC 2014,87.9,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:25 UTC 2014,84.654,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:33 UTC 2014,74.498,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:42 UTC 2014,74.498,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:50 UTC 2014,71.3131,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:58 UTC 2014,71.3131,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:05 UTC 2014,82.3177,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:10 UTC 2014,82.3177,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:16 UTC 2014,82.3177,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:21 UTC 2014,80.1603,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:27 UTC 2014,77.8112,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:32 UTC 2014,77.8112,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:38 UTC 2014,77.8112,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:43 UTC 2014,75.8517,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:49 UTC 2014,84.1,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:54 UTC 2014,84.1,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:22:59 UTC 2014,84.1,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:05 UTC 2014,84.1,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:10 UTC 2014,81.571,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:16 UTC 2014,81.571,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:21 UTC 2014,80.5,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:26 UTC 2014,76.1194,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:32 UTC 2014,76.1194,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:37 UTC 2014,76.1194,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:43 UTC 2014,76.1194,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:48 UTC 2014,81.2437,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:53 UTC 2014,81.2437,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:23:59 UTC 2014,79.8193,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:04 UTC 2014,79.1541,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:09 UTC 2014,79.1541,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:15 UTC 2014,79.1541,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:20 UTC 2014,80.1802,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:25 UTC 2014,80.9668,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:31 UTC 2014,80.9668,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:36 UTC 2014,80.9668,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:41 UTC 2014,80.9668,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:47 UTC 2014,84.3531,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:52 UTC 2014,84.3531,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:24:58 UTC 2014,69.5564,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:03 UTC 2014,69.5564,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:08 UTC 2014,69.5564,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:14 UTC 2014,77.2052,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:19 UTC 2014,84.6231,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:24 UTC 2014,84.6231,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:30 UTC 2014,79.598,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:35 UTC 2014,79.598,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:40 UTC 2014,76.5121,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:45 UTC 2014,76.5121,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:51 UTC 2014,76.5121,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:25:56 UTC 2014,74.496,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:02 UTC 2014,72.1722,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:07 UTC 2014,72.1722,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:12 UTC 2014,72.1722,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:18 UTC 2014,72.1722,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:23 UTC 2014,79.1792,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:29 UTC 2014,70.03,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:34 UTC 2014,70.03,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:39 UTC 2014,70.03,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:26:45 UTC 2014,73.7688,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:26:53 UTC 2014,73.7688,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:01 UTC 2014,77.2864,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:11 UTC 2014,77.1543,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:19 UTC 2014,81.5446,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:27 UTC 2014,66.1034,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:36 UTC 2014,66.1034,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:44 UTC 2014,81.7724,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:27:51 UTC 2014,81.7724,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:27:58 UTC 2014,72.8628,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:03 UTC 2014,76.1284,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:09 UTC 2014,76.1284,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:14 UTC 2014,76.1284,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:20 UTC 2014,76.1284,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:25 UTC 2014,78.4785,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:31 UTC 2014,78.191,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:36 UTC 2014,78.191,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:41 UTC 2014,78.191,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:47 UTC 2014,73.7212,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:52 UTC 2014,73.7212,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:28:58 UTC 2014,79.0419,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:29:03 UTC 2014,73.7475,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:12 UTC 2014,73.7475,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:20 UTC 2014,74.498,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:29 UTC 2014,75.6757,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:37 UTC 2014,75.6757,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:45 UTC 2014,79.6185,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:53 UTC 2014,79.6185,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:30:02 UTC 2014,81.7729,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:09 UTC 2014,77.3092,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:14 UTC 2014,77.3092,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:20 UTC 2014,80.4829,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:26 UTC 2014,80.4829,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:31 UTC 2014,77.3774,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:36 UTC 2014,77.3774,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:42 UTC 2014,83.1832,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:47 UTC 2014,83.1832,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:52 UTC 2014,85.5131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:30:57 UTC 2014,85.5131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:03 UTC 2014,85.5131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:08 UTC 2014,85.5131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:14 UTC 2014,84.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:19 UTC 2014,84.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:24 UTC 2014,72.5,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:30 UTC 2014,72.5,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:35 UTC 2014,63.3466,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:41 UTC 2014,63.3466,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:46 UTC 2014,63.3466,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:52 UTC 2014,61.3131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:31:57 UTC 2014,61.3131,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:02 UTC 2014,74.3976,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:08 UTC 2014,64.0201,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:13 UTC 2014,64.0201,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:18 UTC 2014,74.8252,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:24 UTC 2014,74.8252,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:29 UTC 2014,10.3343,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:34 UTC 2014,10.3343,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:40 UTC 2014,10.3343,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:45 UTC 2014,10.3343,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:50 UTC 2014,10.3343,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:32:56 UTC 2014,73.4266,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:01 UTC 2014,73.4266,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:07 UTC 2014,68.7563,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:12 UTC 2014,68.7563,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:18 UTC 2014,66.7001,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:23 UTC 2014,65.6746,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:28 UTC 2014,65.6746,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:34 UTC 2014,74.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:39 UTC 2014,74.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:44 UTC 2014,74.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:50 UTC 2014,74.1,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:33:55 UTC 2014,79.0534,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:01 UTC 2014,79.0534,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:06 UTC 2014,79.0534,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:11 UTC 2014,79.0534,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:17 UTC 2014,82.7795,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:22 UTC 2014,82.7795,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:28 UTC 2014,76.9386,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:33 UTC 2014,76.9386,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:38 UTC 2014,77.008,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:44 UTC 2014,77.008,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:49 UTC 2014,80.7769,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:34:54 UTC 2014,80.7769,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:00 UTC 2014,78.8577,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:05 UTC 2014,72.8358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:10 UTC 2014,72.8358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:16 UTC 2014,72.8358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:21 UTC 2014,72.8358,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:27 UTC 2014,76.6834,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:32 UTC 2014,77.7445,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:37 UTC 2014,77.7445,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:43 UTC 2014,77.7445,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:48 UTC 2014,77.7445,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:53 UTC 2014,76.7535,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:35:58 UTC 2014,76.7535,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:04 UTC 2014,76.4881,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:09 UTC 2014,76.4881,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:15 UTC 2014,81.8819,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:20 UTC 2014,81.8819,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:25 UTC 2014,72.8088,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:31 UTC 2014,72.8088,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:36 UTC 2014,76.6634,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:41 UTC 2014,76.6634,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:47 UTC 2014,76.6634,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:52 UTC 2014,79.021,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:36:58 UTC 2014,79.021,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:06 UTC 2014,77.5654,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:15 UTC 2014,77.5654,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:23 UTC 2014,62.0452,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:31 UTC 2014,78.1782,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:40 UTC 2014,78.1782,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:48 UTC 2014,86.3817,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:56 UTC 2014,78.9421,0.12,1.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:38:05 UTC 2014,78.022,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:10 UTC 2014,78.022,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:15 UTC 2014,78.022,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:20 UTC 2014,73.4064,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:26 UTC 2014,73.4064,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:31 UTC 2014,79.9601,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:36 UTC 2014,79.9601,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:42 UTC 2014,79.9601,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:47 UTC 2014,79.9601,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:53 UTC 2014,74.4489,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:38:58 UTC 2014,74.4489,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:03 UTC 2014,76.5347,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:09 UTC 2014,77.8109,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:14 UTC 2014,77.8109,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:20 UTC 2014,78.827,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:25 UTC 2014,78.827,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:30 UTC 2014,78.827,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:35 UTC 2014,81.6286,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:41 UTC 2014,81.6286,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:46 UTC 2014,76.1477,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:51 UTC 2014,76.1477,0.12,1.0,AppServer_scaleOut,
Fri Feb 21 11:39:58 UTC 2014,79.1,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:06 UTC 2014,71.8967,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:14 UTC 2014,71.8967,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:23 UTC 2014,81.8637,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:31 UTC 2014,84.1842,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:39 UTC 2014,84.1842,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:47 UTC 2014,84.1842,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:56 UTC 2014,86.6134,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:04 UTC 2014,87.1872,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:12 UTC 2014,87.1872,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:21 UTC 2014,82.6347,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:29 UTC 2014,82.6347,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:37 UTC 2014,80.0,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:45 UTC 2014,61.6749,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:53 UTC 2014,61.6749,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:02 UTC 2014,71.5271,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:10 UTC 2014,83.0986,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:18 UTC 2014,83.0986,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:27 UTC 2014,79.9801,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:32 UTC 2014,79.9801,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:38 UTC 2014,64.9505,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:43 UTC 2014,65.3386,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:49 UTC 2014,65.3386,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:54 UTC 2014,65.3386,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:42:59 UTC 2014,65.3386,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:05 UTC 2014,70.0,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:10 UTC 2014,75.4736,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:15 UTC 2014,75.4736,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:21 UTC 2014,77.9104,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:26 UTC 2014,77.9104,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:32 UTC 2014,77.9104,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:37 UTC 2014,73.2938,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:43 UTC 2014,73.2938,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:48 UTC 2014,73.6533,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:53 UTC 2014,73.6533,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:43:59 UTC 2014,74.8259,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:04 UTC 2014,74.8259,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:10 UTC 2014,80.0198,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:15 UTC 2014,80.0198,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:20 UTC 2014,80.0198,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:26 UTC 2014,77.5025,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:32 UTC 2014,77.5025,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:37 UTC 2014,69.9703,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:42 UTC 2014,69.9703,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 11:44:48 UTC 2014,69.9703,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:44:56 UTC 2014,74.2064,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:04 UTC 2014,74.1709,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:13 UTC 2014,74.1709,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:21 UTC 2014,69.634,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:29 UTC 2014,86.9739,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:38 UTC 2014,86.9739,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:46 UTC 2014,80.0598,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:55 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:03 UTC 2014,81.3187,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:12 UTC 2014,72.0356,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:20 UTC 2014,72.1946,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:28 UTC 2014,78.3133,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:36 UTC 2014,78.3133,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:45 UTC 2014,83.2833,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:53 UTC 2014,88.8112,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:01 UTC 2014,88.8112,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:09 UTC 2014,86.0721,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:19 UTC 2014,85.7143,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:28 UTC 2014,83.5154,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:36 UTC 2014,83.5154,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:44 UTC 2014,72.8272,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:52 UTC 2014,89.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:01 UTC 2014,89.7,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:09 UTC 2014,88.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:18 UTC 2014,88.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:26 UTC 2014,88.6774,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:34 UTC 2014,87.2128,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:43 UTC 2014,87.2128,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:51 UTC 2014,88.9111,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:59 UTC 2014,88.3466,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:08 UTC 2014,85.6144,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:49:17 UTC 2014,85.6144,0.12,1.0,CassandraNode_scaleIn,CassandraNode
