Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 11:18:45 UTC 2014,70.0846,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:51 UTC 2014,73.9287,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:18:56 UTC 2014,72.6886,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:19:01 UTC 2014,72.6886,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:19:07 UTC 2014,75.0097,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:19:12 UTC 2014,73.5214,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:19:17 UTC 2014,73.5214,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:26 UTC 2014,79.0081,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:34 UTC 2014,74.1259,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:42 UTC 2014,74.1259,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:51 UTC 2014,70.915,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:19:59 UTC 2014,70.915,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:07 UTC 2014,69.5574,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:16 UTC 2014,68.4103,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:24 UTC 2014,69.2504,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:33 UTC 2014,73.1864,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:41 UTC 2014,71.7382,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:50 UTC 2014,73.9135,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:20:58 UTC 2014,73.5123,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:06 UTC 2014,77.1712,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:15 UTC 2014,76.565,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:23 UTC 2014,74.942,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:31 UTC 2014,71.1701,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:39 UTC 2014,71.1701,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:48 UTC 2014,71.777,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:21:56 UTC 2014,70.4432,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:22:04 UTC 2014,75.9455,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:10 UTC 2014,70.6188,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:15 UTC 2014,70.6188,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:21 UTC 2014,70.5308,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:26 UTC 2014,67.9794,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:31 UTC 2014,67.9794,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:37 UTC 2014,71.2446,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:43 UTC 2014,70.2597,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:48 UTC 2014,71.0882,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:53 UTC 2014,75.2123,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:22:59 UTC 2014,75.2123,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:04 UTC 2014,75.3579,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:09 UTC 2014,75.3579,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:14 UTC 2014,74.0934,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:19 UTC 2014,73.051,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:25 UTC 2014,73.051,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:30 UTC 2014,69.8084,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:35 UTC 2014,69.3494,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:40 UTC 2014,69.3003,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:46 UTC 2014,69.3003,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:51 UTC 2014,71.8625,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:23:57 UTC 2014,71.8625,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:02 UTC 2014,71.7253,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:07 UTC 2014,71.6938,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:13 UTC 2014,71.3135,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:18 UTC 2014,71.3135,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:24 UTC 2014,71.8265,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:29 UTC 2014,71.9264,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:34 UTC 2014,71.4796,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:40 UTC 2014,71.4796,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:45 UTC 2014,72.9197,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:51 UTC 2014,72.9197,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:24:56 UTC 2014,64.7739,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:02 UTC 2014,65.6064,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:07 UTC 2014,65.6064,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:12 UTC 2014,69.4308,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:18 UTC 2014,73.94,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:24 UTC 2014,73.94,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:29 UTC 2014,72.1254,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:34 UTC 2014,72.243,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:40 UTC 2014,72.243,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:45 UTC 2014,70.7001,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:51 UTC 2014,70.7688,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:25:56 UTC 2014,70.1071,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:01 UTC 2014,70.1071,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:07 UTC 2014,68.9452,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:12 UTC 2014,68.9452,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:17 UTC 2014,68.3873,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:23 UTC 2014,71.8908,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:28 UTC 2014,67.0591,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:34 UTC 2014,67.0591,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:39 UTC 2014,67.0591,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:26:44 UTC 2014,69.3602,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:26:52 UTC 2014,69.3602,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:01 UTC 2014,71.4912,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:09 UTC 2014,71.6015,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:18 UTC 2014,73.5408,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:26 UTC 2014,65.7028,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:35 UTC 2014,65.7028,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:27:43 UTC 2014,74.4337,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:27:51 UTC 2014,73.7475,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:27:57 UTC 2014,69.4687,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:02 UTC 2014,69.6651,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:08 UTC 2014,69.6651,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:13 UTC 2014,70.6946,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:18 UTC 2014,70.6946,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:24 UTC 2014,71.8696,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:29 UTC 2014,72.4324,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:35 UTC 2014,72.4324,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:40 UTC 2014,72.4324,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:45 UTC 2014,70.1747,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:51 UTC 2014,70.8444,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:28:56 UTC 2014,73.5047,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:29:01 UTC 2014,73.5047,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:29:07 UTC 2014,70.8575,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:16 UTC 2014,70.2996,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:24 UTC 2014,71.2925,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:32 UTC 2014,71.8814,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:41 UTC 2014,74.354,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:49 UTC 2014,75.2696,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:29:57 UTC 2014,75.2696,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:30:06 UTC 2014,74.0935,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:11 UTC 2014,73.7576,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:16 UTC 2014,73.4623,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:22 UTC 2014,75.0491,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:27 UTC 2014,75.0491,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:33 UTC 2014,73.4964,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:38 UTC 2014,73.4964,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:43 UTC 2014,74.2848,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:48 UTC 2014,74.2848,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:54 UTC 2014,75.4498,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:30:59 UTC 2014,75.4498,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:05 UTC 2014,75.0353,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:10 UTC 2014,75.0353,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:15 UTC 2014,80.1535,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:21 UTC 2014,74.3535,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:26 UTC 2014,74.3535,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:31 UTC 2014,74.2626,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:37 UTC 2014,74.2626,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:42 UTC 2014,67.9208,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:48 UTC 2014,67.9208,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:53 UTC 2014,66.9041,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:31:59 UTC 2014,66.9041,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:04 UTC 2014,73.1447,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:10 UTC 2014,67.7557,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:15 UTC 2014,73.1583,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:21 UTC 2014,73.1583,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:26 UTC 2014,33.1374,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:32 UTC 2014,33.1374,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:37 UTC 2014,33.1374,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:42 UTC 2014,29.323,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:48 UTC 2014,29.323,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:53 UTC 2014,62.3435,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:32:59 UTC 2014,62.3435,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:04 UTC 2014,64.1815,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:09 UTC 2014,64.1815,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:15 UTC 2014,63.8362,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:20 UTC 2014,63.3235,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:26 UTC 2014,63.3235,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:31 UTC 2014,67.6641,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:37 UTC 2014,67.4713,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:42 UTC 2014,67.4713,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:47 UTC 2014,67.4713,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:53 UTC 2014,68.5346,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:33:58 UTC 2014,68.5346,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:03 UTC 2014,68.826,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:09 UTC 2014,68.826,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:14 UTC 2014,68.826,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:19 UTC 2014,73.9418,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:25 UTC 2014,73.9418,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:30 UTC 2014,70.8676,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:35 UTC 2014,70.8676,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:41 UTC 2014,70.5576,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:46 UTC 2014,73.5415,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:51 UTC 2014,73.5415,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:34:57 UTC 2014,72.6365,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:02 UTC 2014,72.6365,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:08 UTC 2014,69.6255,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:13 UTC 2014,69.8813,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:18 UTC 2014,69.8813,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:24 UTC 2014,69.8813,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:29 UTC 2014,72.547,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:34 UTC 2014,73.0775,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:40 UTC 2014,73.0775,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:45 UTC 2014,73.0775,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:50 UTC 2014,69.1336,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:35:56 UTC 2014,69.1336,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:01 UTC 2014,69.0009,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:07 UTC 2014,69.0009,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:12 UTC 2014,72.8274,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:18 UTC 2014,72.8274,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:23 UTC 2014,70.6889,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:28 UTC 2014,70.6889,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:34 UTC 2014,72.5986,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:39 UTC 2014,72.5986,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:44 UTC 2014,72.5986,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:50 UTC 2014,73.8308,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:36:55 UTC 2014,73.8308,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:37:01 UTC 2014,72.8,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:09 UTC 2014,73.1711,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:18 UTC 2014,71.1687,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:26 UTC 2014,63.4087,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:35 UTC 2014,71.6661,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:43 UTC 2014,72.1024,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:37:52 UTC 2014,75.9911,0.48,4.0,AppServer_scaleOut,AppServer
Fri Feb 21 11:38:00 UTC 2014,71.6797,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:08 UTC 2014,71.9272,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:14 UTC 2014,73.1355,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:19 UTC 2014,70.8277,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:24 UTC 2014,69.8878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:30 UTC 2014,69.8878,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:35 UTC 2014,73.1647,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:40 UTC 2014,72.9727,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:46 UTC 2014,72.9727,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:51 UTC 2014,65.9252,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:38:57 UTC 2014,65.9252,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:02 UTC 2014,66.8009,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:08 UTC 2014,70.2278,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:13 UTC 2014,70.2278,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:18 UTC 2014,73.1122,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:24 UTC 2014,73.0539,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:29 UTC 2014,73.0539,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:34 UTC 2014,74.4547,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:40 UTC 2014,70.9354,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:45 UTC 2014,70.9354,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:50 UTC 2014,68.6994,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 11:39:56 UTC 2014,68.6994,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:04 UTC 2014,70.7167,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:12 UTC 2014,70.6943,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:21 UTC 2014,75.4538,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:29 UTC 2014,76.4449,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:37 UTC 2014,74.9355,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:46 UTC 2014,74.9355,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:40:54 UTC 2014,75.1568,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:02 UTC 2014,76.4034,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:11 UTC 2014,76.4034,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:19 UTC 2014,72.5996,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:28 UTC 2014,72.5996,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:36 UTC 2014,70.1523,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:44 UTC 2014,65.9448,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:41:53 UTC 2014,65.9448,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:01 UTC 2014,71.5741,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:09 UTC 2014,75.0353,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:17 UTC 2014,75.6036,0.48,4.0,AppServer_scaleIn,AppServer
Fri Feb 21 11:42:26 UTC 2014,74.0444,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:31 UTC 2014,74.0444,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:37 UTC 2014,66.5296,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:42 UTC 2014,64.4004,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:47 UTC 2014,64.4004,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:53 UTC 2014,62.9418,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:42:58 UTC 2014,62.9418,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:04 UTC 2014,64.6969,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:09 UTC 2014,68.6716,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:15 UTC 2014,68.6716,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:20 UTC 2014,70.8083,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:25 UTC 2014,70.8083,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:31 UTC 2014,70.8083,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:36 UTC 2014,68.5768,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:41 UTC 2014,68.5768,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:47 UTC 2014,68.7355,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:52 UTC 2014,68.7355,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:43:58 UTC 2014,69.3508,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:03 UTC 2014,69.3508,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:08 UTC 2014,71.9478,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:14 UTC 2014,71.9478,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:20 UTC 2014,71.9478,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:25 UTC 2014,71.182,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:30 UTC 2014,71.182,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:36 UTC 2014,67.4159,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:41 UTC 2014,67.4159,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:46 UTC 2014,67.4159,0.48,4.0,AppServer_scaleIn,
Fri Feb 21 11:44:52 UTC 2014,69.7214,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:00 UTC 2014,67.4773,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:09 UTC 2014,69.6122,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:17 UTC 2014,69.2984,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:25 UTC 2014,75.7,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:33 UTC 2014,75.7,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:42 UTC 2014,76.2968,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:50 UTC 2014,74.2094,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:45:58 UTC 2014,74.8388,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:07 UTC 2014,73.8299,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:16 UTC 2014,69.1883,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:24 UTC 2014,69.2678,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:32 UTC 2014,76.2496,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:40 UTC 2014,78.2385,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:48 UTC 2014,77.1387,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:46:57 UTC 2014,81.1516,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:05 UTC 2014,82.1876,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:13 UTC 2014,80.818,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:21 UTC 2014,82.7435,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:30 UTC 2014,77.1839,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:38 UTC 2014,77.1839,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:47 UTC 2014,68.7098,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:47:55 UTC 2014,70.4532,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:04 UTC 2014,69.7887,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:12 UTC 2014,60.2,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:20 UTC 2014,60.5387,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:29 UTC 2014,67.9947,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:37 UTC 2014,67.9947,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:46 UTC 2014,68.8917,0.48,4.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 11:48:54 UTC 2014,68.8917,0.48,4.0,CassandraNode_scaleIn,CassandraNode
