Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:04:00 UTC 2014,10.5136,48.4516,0.24,0.7333,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:10 UTC 2014,10.5076,48.4516,0.24,0.7333,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:20 UTC 2014,10.5076,47.9022,0.24,0.7333,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:30 UTC 2014,10.5076,47.8023,0.24,0.8,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:40 UTC 2014,10.5136,47.2501,0.24,0.8,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:50 UTC 2014,10.5136,47.3001,0.24,0.6667,2.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:05:00 UTC 2014,10.5136,46.9531,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:06 UTC 2014,10.5136,46.9531,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:11 UTC 2014,10.5136,46.9531,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:16 UTC 2014,10.5136,46.1539,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:21 UTC 2014,10.5076,46.1539,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:26 UTC 2014,10.5076,46.4536,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:31 UTC 2014,10.5076,46.4536,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:36 UTC 2014,10.5136,46.4537,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:41 UTC 2014,10.5136,46.5036,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:46 UTC 2014,10.5136,46.5036,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:51 UTC 2014,10.5136,46.55,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:56 UTC 2014,10.5136,46.55,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:01 UTC 2014,10.5136,46.4606,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:06 UTC 2014,10.5136,46.5606,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:11 UTC 2014,10.5136,46.5606,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:16 UTC 2014,10.5136,46.9531,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:22 UTC 2014,10.5076,46.9032,0.24,0.8667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:27 UTC 2014,10.5076,46.1924,0.24,0.8387,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:32 UTC 2014,10.5076,46.1924,0.24,0.8387,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:37 UTC 2014,10.5136,46.1923,0.24,0.8387,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:42 UTC 2014,10.5136,46.8969,0.24,0.8387,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:47 UTC 2014,10.5136,46.8969,0.24,0.8387,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:52 UTC 2014,10.5136,47.4475,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:57 UTC 2014,10.5136,47.4475,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:02 UTC 2014,10.5136,47.3502,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:07 UTC 2014,10.5136,47.3001,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:12 UTC 2014,10.5136,47.3001,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:17 UTC 2014,10.5136,47.35,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:22 UTC 2014,10.5076,47.4001,0.24,0.6667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:28 UTC 2014,10.5076,46.4501,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:33 UTC 2014,10.5076,46.4501,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:38 UTC 2014,10.5136,46.45,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:43 UTC 2014,10.5136,47.8522,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:48 UTC 2014,10.5136,47.8522,0.24,0.8,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:53 UTC 2014,10.514,47.5025,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:58 UTC 2014,10.514,47.5025,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:03 UTC 2014,10.514,44.4,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:08 UTC 2014,10.514,44.5,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:13 UTC 2014,10.514,44.5,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:18 UTC 2014,10.514,47.5423,0.24,0.9667,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:23 UTC 2014,10.508,46.6466,0.24,0.6452,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:28 UTC 2014,10.508,46.6466,0.24,0.6452,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:33 UTC 2014,10.508,46.6466,0.24,0.6452,2.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:39 UTC 2014,10.514,46.6467,0.24,0.6452,2.0,CassandraNode_scaleOut,
