Time ,cpuUsage ,cost ,memUsed ,requestThroughput ,busyThreads ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 13:54:26 UTC 2014,63.5179,0.36,30.0013,1.8,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:37 UTC 2014,66.1184,0.36,30.215,1.814,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:54:49 UTC 2014,62.3295,0.36,30.0182,1.8806,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:00 UTC 2014,62.3295,0.36,30.0182,1.8806,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:11 UTC 2014,61.7809,0.36,29.4248,1.8667,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:23 UTC 2014,64.4766,0.36,29.6322,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:35 UTC 2014,63.68,0.36,28.6815,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:47 UTC 2014,61.4552,0.36,29.2674,1.828,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:55:58 UTC 2014,65.9554,0.36,29.0637,1.8817,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:10 UTC 2014,62.0999,0.36,28.819,2,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:21 UTC 2014,66.2067,0.36,29.2335,2,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:33 UTC 2014,66.9146,0.36,30.4287,1.7333,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:44 UTC 2014,61.8041,0.36,30.3808,1.5839,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:56:55 UTC 2014,60.4724,0.36,29.2124,1.6323,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:07 UTC 2014,67.8379,0.36,29.9658,1.6323,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:20 UTC 2014,64.6471,0.36,30.3041,1.7925,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:31 UTC 2014,58.6105,0.36,30.3898,1.8903,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:42 UTC 2014,57.8731,0.36,30.7509,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:57:54 UTC 2014,63.106,0.36,30.7674,1.8333,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:05 UTC 2014,65.0571,0.36,29.7234,1.8333,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 13:58:17 UTC 2014,64.9057,0.36,30.3151,1.8151,0,3,,
Thu Feb 20 13:58:23 UTC 2014,63.4733,0.36,30.7546,1.8151,0,3,,
Thu Feb 20 13:58:29 UTC 2014,63.1313,0.36,30.2591,1.8151,0,3,,
Thu Feb 20 13:58:34 UTC 2014,62.2226,0.36,30.6525,1.8484,0,3,,
Thu Feb 20 13:58:39 UTC 2014,62.2226,0.36,30.6525,1.8484,0,3,,
Thu Feb 20 13:58:45 UTC 2014,62.2226,0.36,30.6525,1.8484,0,3,,
Thu Feb 20 13:58:50 UTC 2014,63.3361,0.36,31.0735,1.9,0,3,,
Thu Feb 20 13:58:56 UTC 2014,63.3361,0.36,31.0735,1.9,0,3,,
Thu Feb 20 13:59:01 UTC 2014,66.3482,0.36,30.3009,1.8667,0,3,,
Thu Feb 20 13:59:07 UTC 2014,66.3482,0.36,30.3009,1.8667,0,3,,
Thu Feb 20 13:59:12 UTC 2014,64.7154,0.36,30.3067,1.7667,0,3,,
Thu Feb 20 13:59:17 UTC 2014,64.7154,0.36,30.3067,1.7667,0,3,,
Thu Feb 20 13:59:23 UTC 2014,64.7154,0.36,30.3067,1.7667,0,3,,
Thu Feb 20 13:59:28 UTC 2014,55.5184,0.36,30.5275,1.7667,0,3,,
Thu Feb 20 13:59:34 UTC 2014,55.5184,0.36,30.5275,1.7667,0,3,,
Thu Feb 20 13:59:39 UTC 2014,62.7866,0.36,30.8168,1.8118,0,3,,
Thu Feb 20 13:59:45 UTC 2014,62.7866,0.36,30.8168,1.8118,0,3,,
Thu Feb 20 13:59:50 UTC 2014,56.3892,0.36,30.7074,1.7785,0,3,,
Thu Feb 20 13:59:55 UTC 2014,63.2005,0.36,29.615,1.8,0,3,,
Thu Feb 20 14:00:01 UTC 2014,63.2005,0.36,29.615,1.8,0,3,,
Thu Feb 20 14:00:06 UTC 2014,68.7008,0.36,30.1665,1.8,0,3,,
Thu Feb 20 14:00:11 UTC 2014,68.7008,0.36,30.1665,1.8,0,3,,
Thu Feb 20 14:00:17 UTC 2014,68.7008,0.36,30.1665,1.8,0,3,,
Thu Feb 20 14:00:22 UTC 2014,65.5141,0.36,30.0073,1.9774,0,3,,
Thu Feb 20 14:00:27 UTC 2014,65.5141,0.36,30.0073,1.9774,0,3,,
Thu Feb 20 14:00:33 UTC 2014,68.4319,0.36,29.7272,1.9774,0,3,,
Thu Feb 20 14:00:39 UTC 2014,68.4319,0.36,29.7272,1.9774,0,3,,
Thu Feb 20 14:00:44 UTC 2014,67.7281,0.36,29.8632,1.914,0,3,,
Thu Feb 20 14:00:49 UTC 2014,67.7281,0.36,29.8632,1.914,0,3,,
Thu Feb 20 14:00:55 UTC 2014,67.7281,0.36,29.8632,1.914,0,3,,
Thu Feb 20 14:01:01 UTC 2014,65.3514,0.36,30.2274,1.7957,0,3,,
Thu Feb 20 14:01:06 UTC 2014,65.3514,0.36,30.2274,1.7957,0,3,,
Thu Feb 20 14:01:12 UTC 2014,66.6762,0.36,30.4035,1.8151,0,3,,
Thu Feb 20 14:01:17 UTC 2014,64.5413,0.36,30.6969,1.8151,0,3,,
Thu Feb 20 14:01:22 UTC 2014,64.5413,0.36,31.0769,1.7828,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:33 UTC 2014,56.1955,0.36,30.6503,1.8161,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:45 UTC 2014,61.9216,0.36,29.9937,1.7312,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:57 UTC 2014,60.8629,0.36,30.4188,1.8484,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:08 UTC 2014,61.0211,0.36,30.2237,1.8484,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:20 UTC 2014,65.4131,0.36,30.3052,1.9333,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:32 UTC 2014,63.6434,0.36,30.7638,1.8484,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:43 UTC 2014,62.9605,0.36,30.5426,1.8151,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:54 UTC 2014,51.5202,0.36,30.083,1.8667,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:06 UTC 2014,67.0474,0.36,29.9074,1.8667,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:17 UTC 2014,65.4428,0.36,30.2615,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:29 UTC 2014,58.8903,0.36,30.0817,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:40 UTC 2014,59.5477,0.36,30.6901,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:51 UTC 2014,65.228,0.36,30.8735,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:03 UTC 2014,65.3878,0.36,29.9771,1.8258,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:14 UTC 2014,61.0083,0.36,30.7608,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:25 UTC 2014,60.5573,0.36,30.1381,1.8462,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:37 UTC 2014,63.6702,0.36,29.8054,1.9333,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:49 UTC 2014,57.5633,0.36,30.3312,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:00 UTC 2014,59.3716,0.36,30.7858,1.7667,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:12 UTC 2014,59.483,0.36,30.1435,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:23 UTC 2014,56.793,0.36,30.5141,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:35 UTC 2014,57.3958,0.36,30.6624,1.9,0,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:47 UTC 2014,53.2323,0.36,30.6629,1.8333,0,3,,
Thu Feb 20 14:05:56 UTC 2014,56.6245,0.36,31.3146,1.8333,0,3,,
Thu Feb 20 14:06:01 UTC 2014,62.8119,0.36,30.5625,1.8796,0,3,,
Thu Feb 20 14:06:07 UTC 2014,57.9347,0.36,30.748,1.8796,0,3,,
Thu Feb 20 14:06:12 UTC 2014,57.9347,0.36,30.748,1.8796,0,3,,
Thu Feb 20 14:06:18 UTC 2014,62.3193,0.36,29.8313,1.8269,0,3,,
Thu Feb 20 14:06:24 UTC 2014,60.5125,0.36,30.1844,1.8269,0,3,,
Thu Feb 20 14:06:29 UTC 2014,52.2891,0.36,30.6956,1.814,0,3,,
Thu Feb 20 14:06:34 UTC 2014,52.2891,0.36,30.6956,1.814,0,3,,
Thu Feb 20 14:06:40 UTC 2014,52.9317,0.36,30.8375,1.8473,0,3,,
Thu Feb 20 14:06:45 UTC 2014,55.2882,0.36,30.9599,1.8667,0,3,,
Thu Feb 20 14:06:50 UTC 2014,55.2882,0.36,30.9599,1.8667,0,3,,
Thu Feb 20 14:06:56 UTC 2014,56.2747,0.36,31.4385,1.8667,0,3,,
Thu Feb 20 14:07:01 UTC 2014,51.2782,0.36,30.7601,1.8667,0,3,,
Thu Feb 20 14:07:07 UTC 2014,58.0244,0.36,30.1866,1.8667,0,3,,
Thu Feb 20 14:07:12 UTC 2014,57.4255,0.36,30.1413,1.8333,0,3,,
Thu Feb 20 14:07:17 UTC 2014,57.4255,0.36,30.1413,1.8333,0,3,,
Thu Feb 20 14:07:23 UTC 2014,60.8484,0.36,30.6844,1.9,0,3,,
Thu Feb 20 14:07:28 UTC 2014,62.1863,0.36,30.5308,1.9129,0,3,,
Thu Feb 20 14:07:33 UTC 2014,62.1863,0.36,30.5308,1.9129,0,3,,
Thu Feb 20 14:07:39 UTC 2014,62.1863,0.36,30.5308,1.8796,0,3,,
Thu Feb 20 14:07:44 UTC 2014,62.1863,0.36,30.5308,1.8796,0,3,,
Thu Feb 20 14:07:50 UTC 2014,56.0166,0.36,30.3848,1.8796,0,3,,
Thu Feb 20 14:07:55 UTC 2014,56.0166,0.36,30.3848,1.8796,0,3,,
Thu Feb 20 14:08:01 UTC 2014,56.6792,0.36,30.1973,1.8796,0,3,,
Thu Feb 20 14:08:06 UTC 2014,58.4477,0.36,30.272,1.8796,0,3,,
Thu Feb 20 14:08:11 UTC 2014,55.0031,0.36,30.5428,1.9667,0,3,,
Thu Feb 20 14:08:17 UTC 2014,55.0031,0.36,30.5428,1.9667,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:28 UTC 2014,55.4797,0.36,30.802,1.8,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:39 UTC 2014,54.9025,0.36,31.1685,1.8667,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:51 UTC 2014,56.654,0.36,30.8738,1.8333,0,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:09:02 UTC 2014,50.8997,0.36,30.6174,1.8333,0,3,,
Thu Feb 20 14:09:09 UTC 2014,51.4664,0.36,30.4567,1.8667,0,3,,
Thu Feb 20 14:09:14 UTC 2014,51.4664,0.36,30.4567,1.8667,0,3,,
Thu Feb 20 14:09:20 UTC 2014,63.1264,0.36,30.4396,1.9333,0,3,,
Thu Feb 20 14:09:26 UTC 2014,63.1264,0.36,30.4396,1.9333,0,3,,
Thu Feb 20 14:09:31 UTC 2014,46.4158,0.36,30.3046,1.9667,0,3,,
Thu Feb 20 14:09:37 UTC 2014,37.1949,0.36,30.6626,1.9,0,3,,
Thu Feb 20 14:09:42 UTC 2014,55.0905,0.36,30.246,1.8785,0,3,,
Thu Feb 20 14:09:48 UTC 2014,55.4818,0.36,30.2957,1.8785,0,3,,
Thu Feb 20 14:09:53 UTC 2014,52.0269,0.36,29.8331,1.8785,0,3,,
Thu Feb 20 14:09:58 UTC 2014,52.0269,0.36,29.8331,1.8785,0,3,,
Thu Feb 20 14:10:03 UTC 2014,52.0269,0.36,29.8331,1.8785,0,3,,
Thu Feb 20 14:10:09 UTC 2014,56.0317,0.36,29.7448,1.8785,0,3,,
Thu Feb 20 14:10:14 UTC 2014,56.0317,0.36,29.7448,1.8785,0,3,,
Thu Feb 20 14:10:20 UTC 2014,52.919,0.36,30.0674,1.9667,0,3,,
Thu Feb 20 14:10:26 UTC 2014,52.919,0.36,30.0674,1.9667,0,3,,
Thu Feb 20 14:10:31 UTC 2014,64.8434,0.36,30.3219,2,0,3,,
Thu Feb 20 14:10:37 UTC 2014,64.8434,0.36,30.3219,2,0,3,,
Thu Feb 20 14:10:42 UTC 2014,59.6016,0.36,30.2763,1.9667,0,3,,
Thu Feb 20 14:10:47 UTC 2014,60.1259,0.36,29.8671,1.9667,0,3,,
Thu Feb 20 14:10:53 UTC 2014,67.9787,0.36,29.7152,1.9333,0,3,,
Thu Feb 20 14:10:58 UTC 2014,67.9787,0.36,29.7152,1.9333,0,3,,
Thu Feb 20 14:11:04 UTC 2014,67.9787,0.36,29.7152,1.9333,0,3,,
Thu Feb 20 14:11:09 UTC 2014,63.5585,0.36,29.3348,1.8151,0,3,,
Thu Feb 20 14:11:15 UTC 2014,63.5585,0.36,29.3348,1.8151,0,3,,
Thu Feb 20 14:11:20 UTC 2014,63.5585,0.36,29.3348,1.8151,0,3,,
Thu Feb 20 14:11:26 UTC 2014,58.5169,0.36,30.2603,1.9151,0,3,,
Thu Feb 20 14:11:31 UTC 2014,45.4618,0.36,30.246,1.9333,0,3,,
Thu Feb 20 14:11:37 UTC 2014,47.6573,0.36,30.1807,1.8,0,3,,
Thu Feb 20 14:11:42 UTC 2014,47.6573,0.36,30.1807,1.8,0,3,,
Thu Feb 20 14:11:47 UTC 2014,57.1116,0.36,29.6769,1.7667,0,3,,
Thu Feb 20 14:11:52 UTC 2014,57.1116,0.36,29.6769,1.7667,0,3,,
Thu Feb 20 14:11:58 UTC 2014,57.1116,0.36,29.6769,1.7667,0,3,,
Thu Feb 20 14:12:04 UTC 2014,57.1116,0.36,29.6769,1.7667,0,3,,
Thu Feb 20 14:12:10 UTC 2014,50.8203,0.36,30.0979,1.8667,0,3,,
Thu Feb 20 14:12:15 UTC 2014,50.8203,0.36,30.0979,1.8667,0,3,,
Thu Feb 20 14:12:20 UTC 2014,59.2384,0.36,29.8324,1.9667,0,3,,
Thu Feb 20 14:12:26 UTC 2014,65.1706,0.36,29.8989,1.9667,0,3,,
Thu Feb 20 14:12:31 UTC 2014,65.1706,0.36,29.8989,1.9667,0,3,,
Thu Feb 20 14:12:37 UTC 2014,39.9802,0.36,30.4753,1.8667,0,3,,
Thu Feb 20 14:12:42 UTC 2014,39.9802,0.36,30.4753,1.8667,0,3,,
Thu Feb 20 14:12:48 UTC 2014,39.9802,0.36,30.4753,1.8667,0,3,,
Thu Feb 20 14:12:54 UTC 2014,32.8133,0.36,30.9127,1.8,0,3,,
Thu Feb 20 14:12:59 UTC 2014,32.8133,0.36,30.9127,1.8,0,3,,
Thu Feb 20 14:13:04 UTC 2014,43.5496,0.36,31.446,1.8,0,3,,
Thu Feb 20 14:13:10 UTC 2014,43.5496,0.36,31.446,1.8,0,3,,
Thu Feb 20 14:13:15 UTC 2014,41.6242,0.36,30.9795,1.7806,0,3,,
Thu Feb 20 14:13:20 UTC 2014,41.6894,0.36,31.061,1.729,0,3,,
Thu Feb 20 14:13:25 UTC 2014,49.0893,0.36,30.1505,1.729,0,3,,
Thu Feb 20 14:13:31 UTC 2014,49.0893,0.36,30.1505,1.729,0,3,,
Thu Feb 20 14:13:37 UTC 2014,56.2236,0.36,30.7247,1.8484,0,3,,
Thu Feb 20 14:13:42 UTC 2014,56.2236,0.36,30.7247,1.8484,0,3,,
Thu Feb 20 14:13:48 UTC 2014,56.2236,0.36,30.7247,1.8484,0,3,,
Thu Feb 20 14:13:53 UTC 2014,57.4747,0.36,30.5555,1.9,0,3,,
Thu Feb 20 14:13:59 UTC 2014,57.4747,0.36,30.5555,1.9,0,3,,
Thu Feb 20 14:14:04 UTC 2014,59.3785,0.36,30.0356,1.9,0,3,,
Thu Feb 20 14:14:09 UTC 2014,59.3785,0.36,30.0356,1.9,0,3,,
Thu Feb 20 14:14:15 UTC 2014,59.5544,0.36,29.3782,1.8667,0,3,,
Thu Feb 20 14:14:21 UTC 2014,59.5544,0.36,29.3782,1.8667,0,3,,
Thu Feb 20 14:14:26 UTC 2014,59.5544,0.36,29.3782,1.8667,0,3,,
Thu Feb 20 14:14:32 UTC 2014,57.7465,0.36,30.2562,1.9,0,3,,
Thu Feb 20 14:14:37 UTC 2014,57.7465,0.36,30.2562,1.9,0,3,,
Thu Feb 20 14:14:42 UTC 2014,59.7378,0.36,29.6364,1.8161,0,3,,
Thu Feb 20 14:14:48 UTC 2014,59.7378,0.36,29.6364,1.8161,0,3,,
Thu Feb 20 14:14:54 UTC 2014,65.7385,0.36,29.3566,1.8161,0,3,,
Thu Feb 20 14:15:00 UTC 2014,65.7385,0.36,29.3566,1.8161,0,3,,
Thu Feb 20 14:15:05 UTC 2014,65.7385,0.36,29.3566,1.8161,0,3,,
Thu Feb 20 14:15:11 UTC 2014,66.0988,0.36,29.2781,1.9774,0,3,,
Thu Feb 20 14:15:16 UTC 2014,60.9885,0.36,29.9568,1.9441,0,3,,
Thu Feb 20 14:15:22 UTC 2014,60.9885,0.36,29.9568,1.9441,0,3,,
Thu Feb 20 14:15:28 UTC 2014,65.4113,0.36,29.8111,1.9559,0,3,,
Thu Feb 20 14:15:34 UTC 2014,65.4113,0.36,29.8111,1.9559,0,3,,
Thu Feb 20 14:15:40 UTC 2014,62.0813,0.36,29.3534,1.8591,0,3,,
Thu Feb 20 14:15:45 UTC 2014,67.2356,0.36,29.4231,1.7806,0,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:15:56 UTC 2014,67.7726,0.36,29.6386,1.7806,0,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:08 UTC 2014,67.8199,0.36,29.6986,1.8129,0,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:19 UTC 2014,65.3257,0.36,29.8155,1.8269,0,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:30 UTC 2014,68.1387,0.36,30.9737,1.7301,0,3,,
Thu Feb 20 14:16:42 UTC 2014,64.965,0.48,31.3594,1.6968,0,4,,
Thu Feb 20 14:16:49 UTC 2014,59.6738,0.48,31.1292,1.6968,0,4,,
Thu Feb 20 14:16:55 UTC 2014,59.6738,0.48,31.1292,1.6968,0,4,,
Thu Feb 20 14:17:01 UTC 2014,59.6738,0.48,31.1292,1.6968,0,4,,
Thu Feb 20 14:17:06 UTC 2014,56.5883,0.48,29.9892,1.8473,0,4,,
Thu Feb 20 14:17:12 UTC 2014,56.5883,0.48,29.9892,1.8473,0,4,,
Thu Feb 20 14:17:17 UTC 2014,67.3803,0.48,30.3307,1.7473,0,4,,
Thu Feb 20 14:17:23 UTC 2014,66.2973,0.48,30.5838,1.7473,0,4,,
Thu Feb 20 14:17:28 UTC 2014,65.4954,0.48,29.8446,1.7473,0,4,,
Thu Feb 20 14:17:34 UTC 2014,65.4954,0.48,29.8446,1.7473,0,4,,
Thu Feb 20 14:17:39 UTC 2014,65.4954,0.48,29.8446,1.7473,0,4,,
Thu Feb 20 14:17:45 UTC 2014,64.7407,0.48,30.0529,1.8333,0,4,,
Thu Feb 20 14:17:50 UTC 2014,64.7407,0.48,30.0529,1.8333,0,4,,
Thu Feb 20 14:17:56 UTC 2014,63.5706,0.48,30.5149,1.9129,0,4,,
Thu Feb 20 14:18:01 UTC 2014,63.5706,0.48,30.5149,1.9129,0,4,,
Thu Feb 20 14:18:06 UTC 2014,63.5706,0.48,30.5149,1.9129,0,4,,
Thu Feb 20 14:18:12 UTC 2014,74.263,0.48,29.4898,1.7624,0,4,,
Thu Feb 20 14:18:18 UTC 2014,74.263,0.48,29.4898,1.7624,0,4,,
Thu Feb 20 14:18:23 UTC 2014,71.5985,0.48,33.4451,1.6828,0,4,,
Thu Feb 20 14:18:29 UTC 2014,71.5985,0.48,33.4451,1.6828,0,4,,
Thu Feb 20 14:18:34 UTC 2014,68.7539,0.48,33.4782,1.8828,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:45 UTC 2014,69.5659,0.48,33.7121,1.9333,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:57 UTC 2014,50.8098,0.48,33.9488,1.8839,0,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:08 UTC 2014,58.3975,0.48,32.0605,2.3505,0,4,,
Thu Feb 20 14:19:19 UTC 2014,57.8998,0.48,32.0605,2.3505,0,4,,
Thu Feb 20 14:19:24 UTC 2014,55.5063,0.48,30.9564,2.4667,0,4,,
Thu Feb 20 14:19:29 UTC 2014,55.5063,0.48,30.9564,2.4667,0,4,,
Thu Feb 20 14:19:35 UTC 2014,55.5063,0.48,30.9564,2.4667,0,4,,
Thu Feb 20 14:19:41 UTC 2014,55.5063,0.48,30.9564,2.4667,0,4,,
Thu Feb 20 14:19:46 UTC 2014,55.5063,0.48,30.9564,2.4667,0,4,,
Thu Feb 20 14:19:52 UTC 2014,66.3659,0.48,30.0972,2.3625,0,4,,
Thu Feb 20 14:19:57 UTC 2014,58.0641,0.48,30.0915,2.3313,0,4,,
Thu Feb 20 14:20:03 UTC 2014,58.0641,0.48,30.0915,2.3313,0,4,,
Thu Feb 20 14:20:08 UTC 2014,58.0641,0.48,30.0915,2.3313,0,4,,
Thu Feb 20 14:20:14 UTC 2014,66.3018,0.48,29.9081,2.2688,0,4,,
Thu Feb 20 14:20:19 UTC 2014,66.3018,0.48,29.9081,2.2688,0,4,,
Thu Feb 20 14:20:25 UTC 2014,66.3018,0.48,29.9081,2.2688,0,4,,
Thu Feb 20 14:20:30 UTC 2014,66.3018,0.48,29.9081,2.2688,0,4,,
Thu Feb 20 14:20:36 UTC 2014,66.3018,0.48,29.9081,2.2688,0,4,,
Thu Feb 20 14:20:41 UTC 2014,64.1485,0.48,28.233,2.2292,0,4,,
Thu Feb 20 14:20:46 UTC 2014,64.1235,0.48,28.5126,2.3421,0,4,,
Thu Feb 20 14:20:52 UTC 2014,64.1235,0.48,28.5126,2.3421,0,4,,
Thu Feb 20 14:20:57 UTC 2014,64.1235,0.48,28.5126,2.3421,0,4,,
Thu Feb 20 14:21:03 UTC 2014,58.5793,0.48,27.3905,2.3421,0,4,,
Thu Feb 20 14:21:09 UTC 2014,58.5793,0.48,27.3905,2.3421,0,4,,
Thu Feb 20 14:21:15 UTC 2014,58.5793,0.48,27.3905,2.3421,0,4,,
Thu Feb 20 14:21:20 UTC 2014,65.6577,0.48,27.9035,2.4238,0,4,,
Thu Feb 20 14:21:26 UTC 2014,65.6577,0.48,27.9035,2.4238,0,4,,
Thu Feb 20 14:21:31 UTC 2014,59.179,0.48,28.4353,2.4151,0,4,,
Thu Feb 20 14:21:37 UTC 2014,59.179,0.48,28.4353,2.4151,0,4,,
Thu Feb 20 14:21:42 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:21:47 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:21:53 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:21:59 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:22:04 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:22:10 UTC 2014,66.4723,0.48,27.613,2.4118,0,4,,
Thu Feb 20 14:22:16 UTC 2014,66.556,0.48,27.4718,2.4333,0,4,,
Thu Feb 20 14:22:22 UTC 2014,66.556,0.48,27.4718,2.4333,0,4,,
Thu Feb 20 14:22:27 UTC 2014,66.556,0.48,27.4718,2.4333,0,4,,
Thu Feb 20 14:22:33 UTC 2014,66.556,0.48,27.4718,2.4333,0,4,,
Thu Feb 20 14:22:39 UTC 2014,66.556,0.48,27.4718,2.4333,0,4,,
Thu Feb 20 14:22:44 UTC 2014,59.4034,0.48,25.5217,2.6667,0,4,,
Thu Feb 20 14:22:49 UTC 2014,59.4034,0.48,25.5217,2.6667,0,4,,
Thu Feb 20 14:22:55 UTC 2014,60.3767,0.48,25.3117,2.5806,0,4,,
Thu Feb 20 14:23:00 UTC 2014,60.989,0.48,25.9152,2.5806,0,4,,
Thu Feb 20 14:23:05 UTC 2014,60.989,0.48,25.9152,2.5806,0,4,,
Thu Feb 20 14:23:11 UTC 2014,60.989,0.48,25.9152,2.5806,0,4,,
Thu Feb 20 14:23:16 UTC 2014,40.7839,0.48,26.3216,2.514,0,4,,
Thu Feb 20 14:23:21 UTC 2014,50.4851,0.48,25.6242,2.4,0,4,,
Thu Feb 20 14:23:27 UTC 2014,50.4851,0.48,25.6242,2.4,0,4,,
Thu Feb 20 14:23:32 UTC 2014,44.4248,0.48,25.8163,2.4462,0,4,,
Thu Feb 20 14:23:37 UTC 2014,44.4248,0.48,25.8163,2.4462,0,4,,
Thu Feb 20 14:23:43 UTC 2014,41.0955,0.48,26.1791,2.4129,0,4,,
Thu Feb 20 14:23:48 UTC 2014,41.0955,0.48,26.1791,2.4129,0,4,,
Thu Feb 20 14:23:55 UTC 2014,49.2231,0.48,27.0264,2.4129,0,4,,
Thu Feb 20 14:24:01 UTC 2014,49.2231,0.48,27.0264,2.4129,0,4,,
Thu Feb 20 14:24:07 UTC 2014,49.2231,0.48,27.0264,2.4129,0,4,,
Thu Feb 20 14:24:12 UTC 2014,49.2231,0.48,27.0264,2.4129,0,4,,
Thu Feb 20 14:24:18 UTC 2014,59.8634,0.48,25.2623,2.4462,0,4,,
Thu Feb 20 14:24:23 UTC 2014,59.8634,0.48,25.2623,2.4462,0,4,,
Thu Feb 20 14:24:29 UTC 2014,59.8634,0.48,25.2623,2.4462,0,4,,
Thu Feb 20 14:24:34 UTC 2014,59.8634,0.48,25.2623,2.4462,0,4,,
Thu Feb 20 14:24:40 UTC 2014,59.8634,0.48,25.2623,2.4462,0,4,,
Thu Feb 20 14:24:45 UTC 2014,68.1679,0.48,26.1185,2.5,0,4,,
Thu Feb 20 14:24:51 UTC 2014,68.1679,0.48,26.1185,2.5,0,4,,
Thu Feb 20 14:24:58 UTC 2014,62.7212,0.48,26.2846,2.4,0,4,,
Thu Feb 20 14:25:03 UTC 2014,62.7212,0.48,26.2846,2.4,0,4,,
Thu Feb 20 14:25:09 UTC 2014,62.7212,0.48,26.2846,2.4,0,4,,
Thu Feb 20 14:25:14 UTC 2014,50.2001,0.48,26.496,2.3667,0,4,,
Thu Feb 20 14:25:19 UTC 2014,61.0007,0.48,25.9745,2.4452,0,4,,
Thu Feb 20 14:25:25 UTC 2014,61.0007,0.48,25.9745,2.4452,0,4,,
Thu Feb 20 14:25:30 UTC 2014,61.0007,0.48,25.9745,2.4452,0,4,,
