Time ,memUsage ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 15:05:30 UTC 2014,9.971,0.2997,0.12,1,,
Thu Feb 20 15:05:35 UTC 2014,9.971,0.2997,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:05:45 UTC 2014,9.971,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:05:54 UTC 2014,9.971,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:03 UTC 2014,9.9771,0.1998,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:13 UTC 2014,9.9771,0.1998,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:22 UTC 2014,9.9771,0.1998,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:31 UTC 2014,9.9615,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:40 UTC 2014,9.9615,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:49 UTC 2014,9.9615,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:06:59 UTC 2014,9.9615,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:08 UTC 2014,9.9615,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:18 UTC 2014,9.9615,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:29 UTC 2014,9.9615,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:38 UTC 2014,9.9675,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:48 UTC 2014,9.9615,0.4,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:58 UTC 2014,9.9615,0.4,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:08:08 UTC 2014,9.9615,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:08:17 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:08:26 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:08:31 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:08:37 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:08:42 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:08:48 UTC 2014,9.9615,0.2,0.12,1,,
Thu Feb 20 15:08:53 UTC 2014,9.9615,0.2,0.12,1,,
Thu Feb 20 15:08:58 UTC 2014,9.9615,0.2,0.12,1,,
Thu Feb 20 15:09:04 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:09:09 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:09:14 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:09:20 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:09:25 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:09:30 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:09:35 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:09:40 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:09:46 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:09:51 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:09:56 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:10:02 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:10:07 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:10:13 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:10:18 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:10:23 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:10:28 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:10:35 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:10:40 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:10:45 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:10:51 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:10:57 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:11:02 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:11:08 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:11:14 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:19 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:25 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:30 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:36 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:41 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:11:47 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:11:52 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:11:57 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:12:04 UTC 2014,9.9615,0.2002,0.12,1,,
Thu Feb 20 15:12:09 UTC 2014,9.9615,0.2002,0.12,1,,
Thu Feb 20 15:12:15 UTC 2014,9.9615,0.2,0.12,1,,
Thu Feb 20 15:12:20 UTC 2014,9.9615,0.2,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:30 UTC 2014,9.9675,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:39 UTC 2014,9.9675,0.2,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:48 UTC 2014,9.9675,0.2,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:58 UTC 2014,9.9615,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:13:07 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:13:16 UTC 2014,9.9615,0.1001,0.12,1,,
Thu Feb 20 15:13:21 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:13:26 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:13:32 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:13:37 UTC 2014,9.9675,0.2997,0.12,1,,
Thu Feb 20 15:13:43 UTC 2014,9.9675,0.2997,0.12,1,,
Thu Feb 20 15:13:49 UTC 2014,9.9675,0.2997,0.12,1,,
Thu Feb 20 15:13:54 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:13:59 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:14:04 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:14:10 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:14:15 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:14:20 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:14:25 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:14:31 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:14:36 UTC 2014,9.9675,0.1,0.12,1,,
Thu Feb 20 15:14:41 UTC 2014,9.9675,0.1,0.12,1,,
Thu Feb 20 15:14:46 UTC 2014,9.9675,0.1,0.12,1,,
Thu Feb 20 15:14:52 UTC 2014,9.9675,0.1,0.12,1,,
Thu Feb 20 15:14:57 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:15:02 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:15:08 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:15:13 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:15:19 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:15:24 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:15:30 UTC 2014,9.9615,0.2997,0.12,1,,
Thu Feb 20 15:15:35 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:15:41 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:15:46 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:15:51 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:15:57 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:16:02 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:16:07 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:16:13 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:16:18 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:16:24 UTC 2014,9.9615,0,0.12,1,,
Thu Feb 20 15:16:29 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:16:34 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:16:40 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:16:45 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:16:51 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:16:56 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:17:01 UTC 2014,9.9675,0,0.12,1,,
Thu Feb 20 15:17:06 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:17:13 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:17:18 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:17:24 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:17:29 UTC 2014,9.9615,0.1002,0.12,1,,
Thu Feb 20 15:17:35 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:17:41 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:17:46 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:17:52 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:17:57 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:18:03 UTC 2014,9.9675,0.2,0.12,1,,
Thu Feb 20 15:18:08 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:14 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:20 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:25 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:31 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:36 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:42 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:48 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:53 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:18:59 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:19:04 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:19:10 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:19:15 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:21 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:26 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:32 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:37 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:43 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:48 UTC 2014,9.9675,0.2002,0.12,1,,
Thu Feb 20 15:19:54 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:20:00 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:20:05 UTC 2014,9.9675,0.1002,0.12,1,,
Thu Feb 20 15:20:11 UTC 2014,9.9675,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:20 UTC 2014,9.9675,0.1003,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:30 UTC 2014,9.9675,0.1003,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:40 UTC 2014,9.9675,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:51 UTC 2014,9.9675,0.1001,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:00 UTC 2014,9.9463,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:10 UTC 2014,9.9463,0.2002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:20 UTC 2014,9.9463,0.1,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:29 UTC 2014,9.9463,0.1,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:39 UTC 2014,9.9463,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:48 UTC 2014,9.9463,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:58 UTC 2014,9.9463,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:07 UTC 2014,9.9463,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:17 UTC 2014,9.9463,0.1998,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:29 UTC 2014,9.9584,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:39 UTC 2014,9.9584,0,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:48 UTC 2014,9.9584,0.1002,0.12,1,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:58 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:04 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:10 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:16 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:21 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:27 UTC 2014,9.9584,0.1002,0.12,1,,
Thu Feb 20 15:23:32 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:23:38 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:23:44 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:23:49 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:23:55 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:24:01 UTC 2014,9.9644,0.2,0.12,1,,
Thu Feb 20 15:24:06 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:11 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:17 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:22 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:28 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:34 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:40 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:45 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:51 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:24:56 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:25:02 UTC 2014,9.9644,0,0.12,1,,
Thu Feb 20 15:25:07 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:13 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:19 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:24 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:30 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:35 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:25:41 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:25:46 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:25:52 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:25:57 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:26:03 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:26:09 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:26:15 UTC 2014,9.9648,0,0.12,1,,
Thu Feb 20 15:26:21 UTC 2014,9.9648,0,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:30 UTC 2014,9.9648,0,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:40 UTC 2014,9.9587,0,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:51 UTC 2014,9.9587,0.1002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:00 UTC 2014,9.9587,0.1002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:10 UTC 2014,9.9587,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:19 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:27:29 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:27:35 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:27:40 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:27:46 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:27:51 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:27:57 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:02 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:08 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:13 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:19 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:25 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:30 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:37 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:43 UTC 2014,9.9648,0.1002,0.12,1,,
Thu Feb 20 15:28:48 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:28:55 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:29:01 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:29:07 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:29:12 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:18 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:24 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:30 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:35 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:41 UTC 2014,9.9648,0.2994,0.12,1,,
Thu Feb 20 15:29:47 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:29:52 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:29:58 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:30:04 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:30:09 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:14 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:20 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:25 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:31 UTC 2014,9.9648,0.1998,0.12,1,,
Thu Feb 20 15:30:36 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:42 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:47 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:53 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:30:58 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:31:03 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:31:09 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:14 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:20 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:25 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:31 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:36 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:42 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:47 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:53 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:31:58 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:32:04 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:32:10 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:32:15 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:32:21 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:32:26 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:32:32 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:32:37 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:32:43 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:32:48 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:32:54 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:32:59 UTC 2014,9.9587,0,0.12,1,,
Thu Feb 20 15:33:05 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:10 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:16 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:22 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:28 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:33 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:39 UTC 2014,9.9587,0.1002,0.12,1,,
Thu Feb 20 15:33:44 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:33:50 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:33:56 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:34:01 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:34:07 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:34:12 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:34:18 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:34:24 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:34:29 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:34:35 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:34:41 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:34:46 UTC 2014,9.9587,0.1,0.12,1,,
Thu Feb 20 15:34:51 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:34:57 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:35:03 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:35:09 UTC 2014,9.9648,0.1001,0.12,1,,
Thu Feb 20 15:35:14 UTC 2014,9.9587,0.2,0.12,1,,
Thu Feb 20 15:35:20 UTC 2014,9.9587,0.2,0.12,1,,
Thu Feb 20 15:35:26 UTC 2014,9.9587,0.2,0.12,1,,
Thu Feb 20 15:35:31 UTC 2014,9.9587,0.2,0.12,1,,
Thu Feb 20 15:35:37 UTC 2014,9.9587,0.2,0.12,1,,
Thu Feb 20 15:35:42 UTC 2014,9.9587,0.2,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:35:52 UTC 2014,9.9648,0,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:02 UTC 2014,9.9587,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:11 UTC 2014,9.9587,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:21 UTC 2014,9.9587,0.1001,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:31 UTC 2014,9.9587,0.1001,0.12,1,,
Thu Feb 20 15:36:40 UTC 2014,9.9648,0.2997,0.12,1,,
Thu Feb 20 15:36:48 UTC 2014,9.9648,0.2997,0.12,1,,
Thu Feb 20 15:36:54 UTC 2014,9.9648,0.2997,0.12,1,,
Thu Feb 20 15:37:00 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:05 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:11 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:16 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:22 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:28 UTC 2014,9.9587,0.0999,0.12,1,,
Thu Feb 20 15:37:33 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:37:39 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:37:45 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:37:50 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:37:56 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:38:02 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:38:08 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:38:14 UTC 2014,9.9648,0.0999,0.12,1,,
Thu Feb 20 15:38:19 UTC 2014,9.9525,0.1,0.12,1,,
Thu Feb 20 15:38:24 UTC 2014,9.9525,0.1,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:34 UTC 2014,9.9525,0.1,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:43 UTC 2014,9.9525,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:53 UTC 2014,9.9525,0.2002,0.12,1,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:39:03 UTC 2014,9.9525,0,0.12,1,,
Thu Feb 20 15:39:12 UTC 2014,9.9525,0,0.12,1,,
Thu Feb 20 15:39:18 UTC 2014,9.9525,0,0.12,1,,
Thu Feb 20 15:39:23 UTC 2014,9.9525,0,0.12,1,,
Thu Feb 20 15:39:29 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:39:35 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:39:41 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:39:46 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:39:52 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:39:57 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:40:03 UTC 2014,9.965,0.1,0.12,1,,
Thu Feb 20 15:40:08 UTC 2014,9.965,0.2002,0.12,1,,
Thu Feb 20 15:40:15 UTC 2014,9.965,0.2002,0.12,1,,
Thu Feb 20 15:40:21 UTC 2014,9.965,0.2002,0.12,1,,
Thu Feb 20 15:40:26 UTC 2014,9.965,0.1,0.12,1,,
